@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=model_opticsfile.1_Qx0.278_Qy0.31_beam2/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis2/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.278_Qy0.31_beam2/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2"
@ Date %s "29. April 2021, 10:30:56"
@ CG %le 0.000409073275687226
@ CG_std %le 4.892903063181982e-07
@ QG %le -2.7124083458098793
@ Q1F %le 0.27792716514059695
@ Q2F %le 0.3099481664109995
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.22L1.B2"          2167.474601                    1     0.04411968444467     6.4166009979e-05    0.009356367089817    -0.04311617968209     0.02747348247225    5.81634894532e-05    0.007677429722772    -0.02637895585509      0.7840098937365    0.006767786878705      0.7950758495012   0.0001731555091952                    0                    0                    0                    0
         "BPM.20L1.B2"          2274.377569                    1     0.04992973211364   7.232621439937e-05    0.007316418842166    -0.04939077003111     0.03427395697702   5.638441827198e-05    -0.00662235736913      0.0336280910808      0.7734059383035      0.0252449674267      0.2809462867762     0.01268259715475                    0                    0                    0                    0
         "BPM.18L1.B2"          2381.280537                    1      0.0540021113208   7.877330056447e-05   -0.003966168603603    -0.05385626735777     0.03632295998211   8.078941781297e-05    0.009119059437201    -0.03515963846291      0.7383003794031     0.03117276855735      0.7903887453803     0.01445691210476                    0                    0                    0                    0
         "BPM.16L1.B2"          2488.183506                    1      0.0534480856143   7.273059295365e-05     0.01345403229025       -0.05172704197     0.03476274143576    8.00205323314e-05     0.01886022558991     0.02920171369676      0.7904983475137     0.08355706387496      0.1587310847075      0.1144976816684                    0                    0                    0                    0
         "BPM.14L1.B2"          2595.086474                    1     0.03960299190796   0.0001101989709834    -0.01572327387345    -0.03634797967924     0.02416580663796   8.171604885475e-05    0.004615943909479    -0.02372086154186      0.6850217661306     0.01108589469666      0.7805883684921     0.01817252783872                    0                    0                    0                    0
         "BPM.13L1.B2"          2648.537958                    1      0.0442014259303   6.030399026142e-05    -0.02495399145801    -0.03648375480382     0.02881561897946   5.299962673269e-05    -0.02879635759409   -0.001053416576177      0.6545245322225     0.01770263838114      0.5058195460313     0.02960137764251                    0                    0                    0                    0
         "BPM.12L1.B2"          2701.989442                    1     0.04349988950566   4.398490101733e-05   -0.007945111932082    -0.04276816086052     0.02962257923667   6.637274214083e-05    0.004743979669851      0.0292402438007      0.7207667733591     0.02264427037447      0.2244015189803     0.02752637172253                    0                    0                    0                    0
         "BPM.11L1.B2"          2755.440926                    1     0.04353617374563   8.835169385701e-05    -0.01910773620902    -0.03911895757016     0.02549591691612   0.0001063672696498     0.02543720615773   -0.001729254834582      0.6776852987532   0.0006087748602131      0.9891970583184     0.01830374133497                    0                    0                    0                    0
         "BPM.10L1.B2"          2808.223615                    1     0.05160913720645    8.73264568384e-05    -0.03696921959023    -0.03601082956672     0.03550845156509   7.476769988532e-05   -0.009613762563779    -0.03418224249399        0.62291006249     0.06952569800272        0.70636486531     0.08056247058797                    0                    0                    0                    0
          "BPM.8L1.B2"          2887.755594                    1     0.05072487596044   9.042378970728e-05      0.0168737827673    -0.04783605853667      0.0323276034748   0.0001183920432884     0.02128114072419     0.02433489255988       0.803971894032     0.04664872713019       0.135638706683      0.0692610366427                    0                    0                    0                    0
        "BPMSX.7L1.B2"          2957.502084                    1      0.0524155949388   0.0004170969012996    -0.02290651123699    -0.04714537448931     0.03365245324323   0.0005847058598468     0.01808486270884    -0.02838001673872      0.6780174593628     0.00530837735931      0.8402969157872     0.05060783295307                    0                    0                    0                    0
         "BPMR.6L1.B2"          2970.007584                    1     0.04770315489185   0.0001263750203505    -0.03213632535479    -0.03525404344648     0.02981620342204   0.0001907766194226    0.005370698352613    -0.02932851148131      0.6323578272335     0.04347050164264      0.7788254101871     0.05681233198639                    0                    0                    0                    0
        "BPMYA.4L1.B2"          3023.025584                    1     0.07953378970032   0.0001114365425727    -0.06161450442455    -0.05029191335207     0.06174449605784    9.17437924995e-05    -0.04584470707205    -0.04135995196944      0.6089514608638     0.08759946717771      0.6168221952863      0.1129745976459                    0                    0                    0                    0
        "BPMSY.4L1.B2"          3136.938084                    1     0.04504643298885   9.722705565488e-05    -0.02431873109511     -0.0379180754119     0.02689157801268   0.0001285753971378    -0.01576729425232     0.02178415479133      0.6592387382732     0.01110252801895      0.3497135737746     0.01862917357178                    0                    0                    0                    0
        "BPMSW.1R1.B2"          3216.816584                    1     0.04866450264846   0.0004330761133252    -0.03958559346681    -0.02830573454094     0.03337612136156   0.0005807419541031    -0.03001757728209    -0.01459145404871      0.5987964366357     0.02746503656839      0.5720117977786     0.03135051163836                    0                    0                    0                    0
         "BPMS.2R1.B2"          3226.781584                    1     0.04292580806434   8.209344978671e-05    -0.03388057522589    -0.02635776205104     0.02990281730243   5.541941535898e-05    -0.02978284609757   -0.002675922448607       0.605226443587     0.02494029491139      0.5142614240484    0.005190744699383                    0                    0                    0                    0
        "BPMYA.4R1.B2"          3367.479584                    1     0.04324554538042   0.0002365075189479    -0.01122331848872    -0.04176379194171     0.03066925744991   0.0002938125880559     0.02317300782949     0.02009017323627      0.7082169323924     0.05181308639581      0.1136781224893     0.05008755500093                    0                    0                    0                    0
         "BPMR.5R1.B2"          3394.887584                    1     0.07331721669321   0.0001744275356973   -0.006642483145652    -0.07301569476009     0.05273397198134   0.0002410877692239     0.05181861470452     0.00978278953227      0.7355608858383     0.07304351918861     0.02969719447726      0.1761893851889                    0                    0                    0                    0
          "BPM.8R1.B2"          3495.948594                    1     0.04148888780897   7.038038073903e-05   -0.002813091174868    -0.04139340925397     0.02483403532363   0.0001122600465981   -0.008577452156176    -0.02330572086343      0.7392004546133     0.01487314582129      0.6938731518294    0.003801124692178                    0                    0                    0                    0
          "BPM.9R1.B2"          3535.013605                    1     0.03813402029511   6.886000999489e-05   0.0002904825966345    -0.03813291391605     0.02849838971376   4.025597536014e-05    -0.01752217955301     0.02247512936536      0.7512123607186     0.01894437580313      0.3553913352659     0.02405076819357                    0                    0                    0                    0
         "BPM.10R1.B2"          3575.476615                    1     0.03583404630187   8.044015224179e-05    -0.01706137889335    -0.03151171567246     0.02609602333237   8.544511309521e-05      0.0219825090241     0.01406313374641      0.6710210263825     0.01142560452301     0.09057987210363    0.008066418000148                    0                    0                    0                    0
         "BPM.11R1.B2"          3628.257326                    1     0.03683767578941   9.755060953766e-05   -0.004978920281752    -0.03649965356539      0.0286308507212   8.236960324584e-05     0.01610156499771    -0.02367414660858      0.7284228392758    0.008063736111232      0.8450580752736    0.004275183936703                    0                    0                    0                    0
         "BPM.12R1.B2"          3682.980842                    1     0.03862652128374    4.91349904811e-05    0.009292215210668     0.03749217095558     0.02771965846943   5.878894441096e-05     0.02700124202404    0.006269959714473      0.2113335293828    0.002550421758936     0.03631380765321     0.01140931550489                    0                    0                    0                    0
         "BPM.13R1.B2"          3736.429358                    1     0.04645723628993   8.477718830534e-05     0.01825801608199    -0.04271907831927     0.03193712755078   9.798678127848e-05     0.01393541710041     0.02873646231589      0.8142825822152     0.08732490343611      0.1781374089991       0.110577445289                    0                    0                    0                    0
         "BPM.15R1.B2"           3843.32639                    1      0.0367529923634   0.0001033557522226   -0.008524718544731    -0.03575068700595     0.02718028014825   9.329663470188e-05    0.008166391872114    -0.02592446089562      0.7127453266407    0.008846609072339      0.7985688963386     0.01487461836941                    0                    0                    0                    0
         "BPM.16R1.B2"          3896.774906                    1     0.03798873676658   6.767587765289e-05    -0.01289603273506     -0.0357328484845     0.02862744207986   3.486547126502e-05    -0.02860699852416   -0.001081700270139      0.6948761641235     0.01369035291758      0.5060151702306    0.008566540763912                    0                    0                    0                    0
         "BPM.17R1.B2"          3950.223421                    1     0.03656024862264   4.092312739459e-05  -0.0003020492639279    -0.03655900088338     0.02928768588495   6.651819032441e-05    0.005544362536863     0.02875810474554      0.7486850970081     0.01834073379409      0.2196879403805     0.01174317296938                    0                    0                    0                    0
         "BPM.18R1.B2"          4003.671937                    1     0.03661594100039   8.169072253039e-05    -0.01559141526833    -0.03313057357298     0.02481078462588   9.027056381993e-05     0.02453265712769   -0.003704560433744      0.6799946876868     0.02462696381198      0.9761469794427    0.003721445456752                    0                    0                    0                    0
         "BPM.19R1.B2"          4057.120453                    1     0.04383577730404    6.58661256735e-05     -0.0151192219767    -0.04114589285298     0.03596639960752   5.654117743315e-05    0.004254584443057    -0.03571386862193      0.6939553975352     0.04419448684173      0.7688711523542    0.002305615499756                    0                    0                    0                    0
         "BPM.21R1.B2"          4164.017485                    1     0.03901265693857   3.564277828319e-05   -0.005355711744175     -0.0386432885909     0.03118143656676   5.161787703445e-05    0.009184805318804     0.02979800895399      0.7280817712639    0.009459447871513      0.2024134512484   0.0004535403741429                    0                    0                    0                    0
         "BPM.22R1.B2"          4217.466001                    1     0.03972967815294   8.296657370874e-05    -0.01527137228029    -0.03667741150645     0.03210230764531   8.675416720603e-05      0.0318590210496   -0.003944734961402      0.6872072831312     0.01423601710396      0.9803934694651    0.006973241088602                    0                    0                    0                    0
         "BPM.23R1.B2"          4270.914517                    1     0.05258023212214   6.890053368801e-05    -0.02679515794542    -0.04524047215379       0.042409043455   5.744498382465e-05   -0.006322368165475    -0.04193512403163      0.6648957398311     0.02498800811127      0.7261842966711      0.0100636222881                    0                    0                    0                    0
         "BPM.25R1.B2"          4377.811549                    1     0.04231392072015   3.339670340112e-05    -0.02005113973069    -0.03726150402509     0.03204009405661   4.050985759852e-05      0.0132362937208     0.02917821371662       0.671429004047     0.00591023278383      0.1822201007563    0.007184350286089                    0                    0                    0                    0
         "BPM.26R1.B2"          4431.260065                    1     0.04057173306324   7.804285565442e-05    -0.02815725027704    -0.02921018282364     0.03461237735526   8.391682185385e-05     0.03195585309266    -0.01329812465363       0.627920831497       0.014509768161      0.9372384094188    0.002652709316617                    0                    0                    0                    0
         "BPM.27R1.B2"           4484.70858                    1     0.04074494679789   0.0001190571941461    -0.03403775013101    -0.02239603213925     0.03266920262218   0.0001039470713248    -0.01147741220095     -0.0305866933345      0.5926221330154    0.004214905249566      0.6928661090597    0.004157314807937                    0                    0                    0                    0
         "BPM.28R1.B2"          4538.157096                    1     0.04462199708023   6.648038180077e-05    -0.04153976475436    -0.01629633601706     0.03595684709802   7.410849748115e-05    -0.03359513900114     0.01281645382795      0.5595011649863    0.008176668203493      0.4419952322626   0.0006425689572381                    0                    0                    0                    0
         "BPM.29R1.B2"          4591.605612                    1     0.04140111488794    3.31943398801e-05    -0.03114373581377    -0.02727856362653     0.03655781016214   2.959198622439e-05     0.02141151215215     0.02963141291281      0.6144857599425     0.01666389396093      0.1504119748447   0.0006665433813435                    0                    0                    0                    0
         "BPM.30R1.B2"          4645.054128                    1     0.04231779156756   9.414995275255e-05    -0.03869919513232    -0.01712214295193     0.03496860108991   0.0001048028595811      0.0287828324451    -0.01985828841121      0.5662961198502    0.009919375552581      0.9038801136743   0.0001260241843145                    0                    0                    0                    0
         "BPM.31R1.B2"          4698.502644                    1     0.04342578256703   0.0001174151984886    -0.04124046609082    -0.01360229937074     0.03575660472543   9.773385424498e-05    -0.01641003622828    -0.03176862434033      0.5507056977315     0.01181858707738      0.6741151430131    0.002300130161708                    0                    0                    0                    0
         "BPM.32R1.B2"           4751.95116                    1      0.0441611051711   6.331582998381e-05    -0.04388531114583    -0.00492774548517     0.03725113750546   7.500859131983e-05    -0.03215599541151     0.01880529724694      0.5177964701013    0.004315401211482      0.4157785514619    0.001244766484518                    0                    0                    0                    0
         "BPM.33R1.B2"          4805.399676                    1     0.04230730364724   3.478700745284e-05    -0.03912299354633    -0.01610277360808     0.03903355034741   3.135935912569e-05     0.02483600983359     0.03011296511919      0.5621437554297     0.00227508278814      0.1402375156855    0.008403229119477                    0                    0                    0                    0
         "BPM.34R1.B2"          4858.848192                    1      0.0481072229681      7.549710172e-05    -0.04801518522458   -0.002974372127257     0.03493453237511   0.0001013056051386     0.02323168824147     -0.0260904237934      0.5098465078511     0.00332191672464      0.8657856049206     0.02941981692526                    0                    0                    0                    0
         "BPM.33L2.B2"          4912.296708                    1     0.04419476068762   0.0001083832233344    -0.04408184064004    0.003157245321801     0.03151367757836   5.376990544051e-05    -0.01809010783233     -0.0258042607553      0.4886203795701    0.008636047417629       0.652687715549    0.001212522791241                    0                    0                    0                    0
         "BPM.32L2.B2"          4965.745224                    1     0.06995291004958    0.000131384353723    -0.06336026290365     0.02964602349701     0.04879751420207   0.0001383207893398    -0.04879704774802  -0.0002133620838061      0.4303480193085     0.04378711436133      0.5006958907449      0.0894227248734                    0                    0                    0                    0
         "BPM.26L2.B2"          5286.436319                    1     0.04625978345924   8.185883489771e-05    -0.04077641253226     0.02184609225227     0.03408360690054   8.297505621878e-05     0.02067722896749    -0.02709510032416      0.4217213301258     0.02092787998713      0.8537459246363    0.009871934756858                    0                    0                    0                    0
         "BPM.24L2.B2"          5393.333351                    1     0.04767866870038   7.967397759439e-05    -0.03104063620873     0.03619025217925     0.03514527196813   7.773159142706e-05     -0.0276441272221     0.02170235867002       0.362833127726     0.01421716099285      0.3940718950814     0.02102557242679                    0                    0                    0                    0
         "BPM.22L2.B2"          5500.230383                    1     0.05494741336093   0.0006050961294032    -0.04317984120918    -0.03398116460934     0.07371193556472   0.0003365308168412     0.05908052999651    -0.04407879785144      0.6061156184419      0.2814663983342      0.8979836643132      0.1015231942271                    0                    0                    0                    0
         "BPM.18L2.B2"          5714.024446                    1      0.0668381979121   9.563690224492e-05    -0.03262361162132     0.05833562089254     0.05168038721365   0.0001154310046657     0.01833583652483    -0.04831831455553      0.3311546267804     0.04667332605499      0.8077243185959     0.01970692890476                    0                    0                    0                    0
         "BPM.16L2.B2"          5820.921478                    1      0.0508058510622    7.19305799282e-05   -0.002254174136033     0.05075581938181     0.02987088366517   7.215140105059e-05   -0.006403653319291     0.02917641025048      0.2570637684566     0.09045723672977      0.2843861799861      0.1241720309102                    0                    0                    0                    0
         "BPM.14L2.B2"           5927.81851                    1     0.04977017342599   8.713766929128e-05     -0.0277027364781     0.04134765476394     0.03504428611565   6.982091450434e-05     0.01460459170725    -0.03185604951058      0.3439497260737     0.01371450839139      0.8184149021206    0.007400918269386                    0                    0                    0                    0
         "BPM.13L2.B2"          5981.267026                    1     0.04951087365822   4.427494542534e-05    -0.02308273982193     0.04380084168956     0.03211248873149   0.0001210270705425    -0.02597298174767    -0.01888428319172      0.3271914432814    0.001325418129365      0.6000553623957    0.006308238845033                    0                    0                    0                    0
         "BPM.12L2.B2"          6034.715542                    1     0.04996347131259   7.926882906401e-05   -0.006406681301901     0.04955101311073     0.03296582511601   4.238333423939e-05    -0.02157973479788      0.0249210888934      0.2704643529772    0.009161802887889      0.3635834154641    0.001336878996811                    0                    0                    0                    0
         "BPM.11L2.B2"          6088.164058                    1     0.04927141202183   7.504890388411e-05    -0.01634899400435     0.04647991434664     0.03494166529338   8.127446864079e-05     0.02740815776604     0.02167286001769      0.3038304894521    0.008843454694413      0.1064861215548     0.00179704283804                    0                    0                    0                    0
         "BPM.10L2.B2"          6140.002768                    1      0.0480885112146    6.99299523472e-05     -0.0183333386716     0.04445664859152     0.03631286579892   6.255960736057e-05     0.02122917937079    -0.02946092608478      0.3122516902691     0.01634134412285      0.8493779319069    0.008329650694794                    0                    0                    0                    0
          "BPM.8L2.B2"          6219.530789                    1     0.04997815602889   0.0001532420868994     0.01959951642453      0.0459747217063     0.03714900606165   0.0002088326324498    -0.01237765727369     0.03502630799533      0.1858636917353     0.02453765591292       0.304062437502    0.002356444743074                    0                    0                    0                    0
        "BPMYB.4L2.B2"            6383.4718                    1     0.04810962598468    9.09780956546e-05    -0.02076614231281     0.04339704420615      0.0368279422675   6.925034360994e-05    -0.02750318224411    -0.02449229058511      0.3210328339369    0.009912313813799      0.6157941264102     0.01607417367095                    0                    0                    0                    0
        "BPMSW.1L2.B2"            6505.9418                    1     0.06446295768447    0.000108162618901    -0.05774342189471     0.02865606639649     0.05913817459265   0.0001000179790603     0.03426844804488    -0.04819748087552      0.4266843962654      0.2550308558974      0.8483690495489      0.1676854360312                    0                    0                    0                    0
         "BPM.10R2.B2"          6908.277768                    1     0.04484334710231   4.271926643607e-05   -0.006586405573983     0.04435701794478      0.0264657651827   0.0001124738088862    -0.02051204224264    -0.01672402014296      0.2734608937125     0.01012539200136      0.6088646869954     0.00688969404509                    0                    0                    0                    0
         "BPM.11R2.B2"          6960.118458                    1     0.04612446629994   9.284757067059e-05    0.005151156593819     0.04583592452652     0.02319344835326    4.29927508598e-05    -0.01678025998355     0.01601121236508      0.2321885013217    0.005042443541955      0.3787319244264     0.02114045209055                    0                    0                    0                    0
         "BPM.12R2.B2"          7014.844942                    1     0.04622328559441   9.133320180697e-05     0.00650376628199     0.04576344780817     0.02233105387646   0.0001133802731669     0.01684527074702      0.0146599052075      0.2275318276604     0.01889756394576      0.1139778271201    0.002325002521656                    0                    0                    0                    0
         "BPM.32R2.B2"          8083.874624                    1     0.03285611126038    0.000105422460816     0.03181533953069    0.008204158561432     0.02205968409367   9.051956563227e-05     0.01787728923479      0.0129240934664     0.04016593911163     0.01595386191783     0.09962342102073     0.00791307429635                    0                    0                    0                    0
         "BPM.33R2.B2"          8137.326108                    1     0.03299559768279   6.497090686463e-05     0.03189820709276    0.008438829937381      0.0209181973023   6.130914066669e-05     0.01310534798285    -0.01630401277681     0.04116222339453     0.02982214758694      0.8577575292737     0.03281769196605                    0                    0                    0                    0
         "BPM.34R2.B2"          8190.777592                    1     0.03141441731258   4.825642342098e-05      0.0304736236156    0.007630457314203     0.02169748701907   3.450267957137e-05    -0.01852810488682    -0.01129115903023     0.03904879829879     0.01696791567071      0.5871067421963     0.01355833583931                    0                    0                    0                    0
         "BPM.33L3.B2"          8244.229076                    1     0.03258737126222   8.093315370929e-05     0.03258549386636  -0.0003497931773922      0.0222476362081   0.0001100141676026    -0.00838067795556     0.02060877371056      0.9982915964005     0.02257846845655      0.3114705663621    0.001343436971418                    0                    0                    0                    0
         "BPM.32L3.B2"           8297.68056                    1     0.03424014032584   7.633361656333e-05     0.03344739590636    0.007325224680301      0.0244778747117   6.624390775663e-05     0.01917162686956     0.01521890513722     0.03431432452523      0.0370034227647      0.1067872325246    0.002923775121931                    0                    0                    0                    0
         "BPM.30L3.B2"          8404.583528                    1     0.02855302702007   5.357111996828e-05       0.028316636568    0.003666530442298     0.01529254479602   4.640710074108e-05    -0.01427325430403   -0.005489639142125     0.02049387578825      0.0184671022756      0.5584368113129     0.01953346458478                    0                    0                    0                    0
         "BPM.29L3.B2"          8458.035012                    1     0.02603047553411   7.682853237824e-05     0.02556253005855   -0.004913523535898     0.01738924935387   0.0001044087086373    -0.00795393172074     0.01546353657068      0.9697765203932     0.02289818541341      0.3256105308434     0.03023866676052                    0                    0                    0                    0
         "BPM.28L3.B2"          8511.486496                    1      0.0282816850414   0.0001096814883526     0.02819945747447    -0.00215506541109     0.02015224509363   7.735291886779e-05     0.01540704154072     0.01298984423602      0.9878606204884     0.04124553815919      0.1114850056356    0.003338113878042                    0                    0                    0                    0
         "BPM.27L3.B2"           8564.93798                    1      0.0221173956915   4.806686309198e-05     0.02164754170584   -0.004534658781891     0.01896178152373   4.896824470501e-05     0.00704202838582    -0.01760565235278      0.9671359230981     0.02636113998377      0.8105576584615     0.02593298940648                    0                    0                    0                    0
         "BPM.26L3.B2"          8618.389465                    1     0.02562451051988   5.640090750786e-05     0.02532757513419   -0.003889662865318     0.01526201552435   6.506090071102e-05    -0.01525532659721  -0.0004518055754948      0.9757473838292     0.03793287977853      0.5047121952772     0.03511368750462                    0                    0                    0                    0
         "BPM.25L3.B2"          8671.840949                    1     0.02152573315789   8.045258034308e-05     0.01927658975216   -0.009579680344967     0.01493622350208    0.000104253723876   -0.005294817653666     0.01396623351224      0.9265958171728     0.02209231325285      0.3076736161234     0.02190587007048                    0                    0                    0                    0
         "BPM.24L3.B2"          8725.292433                    1      0.0223237458583   9.823364901745e-05     0.02167531217592    -0.00534139225505     0.01710547225072   7.574142156787e-05     0.01410052789957    0.009683609547779      0.9615460231834     0.04876300699103     0.09577647720522      0.0209811745393                    0                    0                    0                    0
         "BPM.23L3.B2"          8778.743917                    1      0.0168187802372   4.355839124343e-05     0.01461613384635   -0.008321057628255     0.01653871031281   4.259860276649e-05    0.003798964025258    -0.01609648443436      0.9176301846089     0.02210006390469      0.7868874705567     0.02028124733743                    0                    0                    0                    0
         "BPM.22L3.B2"          8832.195401                    1      0.0198535590147   6.549408220733e-05     0.01607601809722    -0.01165012650953     0.01549544077028   6.603646926855e-05    -0.01533712481527   -0.002209363497924      0.9001931644437     0.01539102284077      0.5227701537299     0.03130770104434                    0                    0                    0                    0
         "BPM.21L3.B2"          8885.646885                    1     0.02329680714247   0.0001007744831248     0.01770369641529    -0.01514332712017     0.01700827768156   0.0001019572556775    0.001375718627365      0.0169525487155      0.8873808210314     0.02524377966203      0.2371126356167     0.02558890938732                    0                    0                    0                    0
         "BPM.20L3.B2"          8939.098369                    1     0.01688509734414   9.924213918479e-05     0.01339339529431    -0.01028219212093     0.01131088500759   5.179441897097e-05     0.01049720726138    0.004212452891892      0.8957953568731     0.04371878757991     0.06073675664877     0.02778607700827                    0                    0                    0                    0
         "BPM.19L3.B2"          8992.549853                    1     0.01652532206104   4.268303786593e-05    0.008604074824097    -0.01410872657763     0.01316915609563   8.713156743813e-05    0.002538902011758    -0.01292209924299      0.8371570444704     0.01609819480085      0.7808770579542    0.002514232375682                    0                    0                    0                    0
