@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=model_opticsfile.1_Qx0.278_Qy0.31_beam2/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis2/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.278_Qy0.31_beam2/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2"
@ Date %s "29. April 2021, 10:30:56"
@ Q1 %le 0.27792716514059695
@ MUX %le 63.27792716514056
@ Q2 %le 0.3099481664109995
@ MUY %le 59.30994816641101
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds.liny"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEY               STDPHY               PHYMDL               MUYMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.23R1.B2"        "BPM.24R1.B2"          4270.914517          4324.363033                    1       0.121400833873                    0          0.113803352          9.984132038
         "BPM.24R1.B2"        "BPM.25R1.B2"          4324.363033          4377.811549                    1       0.167879810075                    0           0.13618389          10.09793539
         "BPM.25R1.B2"        "BPM.26R1.B2"          4377.811549          4431.260065                    1       0.097575210098                    0           0.11386478          10.23411928
         "BPM.26R1.B2"        "BPM.27R1.B2"          4431.260065           4484.70858                    1       0.095559389049                    0           0.13611192          10.34798406
         "BPM.27R1.B2"        "BPM.28R1.B2"           4484.70858          4538.157096                    1       0.116193988743                    0           0.11380334          10.48409598
         "BPM.28R1.B2"        "BPM.29R1.B2"          4538.157096          4591.605612                    1      0.1720514359983                    0            0.1361839          10.59789932
         "BPM.29R1.B2"        "BPM.30R1.B2"          4591.605612          4645.054128                    1      0.1022609029518                    0           0.11386479          10.73408322
         "BPM.30R1.B2"        "BPM.31R1.B2"          4645.054128          4698.502644                    1      0.0948371423879                    0           0.13611195          10.84794801
         "BPM.31R1.B2"        "BPM.32R1.B2"          4698.502644           4751.95116                    1       0.109429909904                    0           0.11380332          10.98405996
         "BPM.32R1.B2"        "BPM.33R1.B2"           4751.95116          4805.399676                    1       0.171683268342                    0           0.13618386          11.09786328
         "BPM.33R1.B2"        "BPM.34R1.B2"          4805.399676          4858.848192                    1        0.10820913836                    0            0.1138648          11.23404714
         "BPM.34R1.B2"        "BPM.33L2.B2"          4858.848192          4912.296708                    1       0.093886934194                    0           0.13611196          11.34791194
         "BPM.33L2.B2"        "BPM.32L2.B2"          4912.296708          4965.745224                    1       0.102219170978                    0           0.11380331           11.4840239
         "BPM.32L2.B2"        "BPM.26L2.B2"          4965.745224          5286.436319                    1       0.767652566397                    0           0.75001262          11.59782721
         "BPM.26L2.B2"        "BPM.24L2.B2"          5286.436319          5393.333351                    1       0.191346614417                    0           0.24991527          12.34783983
         "BPM.24L2.B2"        "BPM.22L2.B2"          5393.333351          5500.230383                    1      0.2916355617372                    0           0.25004868           12.5977551
         "BPM.22L2.B2"        "BPM.18L2.B2"          5500.230383          5714.024446                    1      0.4963104145178                    0           0.49965499          12.84780378
         "BPM.18L2.B2"        "BPM.16L2.B2"          5714.024446          5820.921478                    1       0.195207692778                    0           0.24969823          13.34745877
         "BPM.16L2.B2"        "BPM.14L2.B2"          5820.921478           5927.81851                    1      0.3024386806324                    0           0.24995689            13.597157
         "BPM.14L2.B2"        "BPM.13L2.B2"           5927.81851          5981.267026                    1      0.1019818154055                    0           0.13611397          13.84711389
         "BPM.13L2.B2"        "BPM.12L2.B2"          5981.267026          6034.715542                    1      0.0858340864021                    0           0.09731776          13.98322786
         "BPM.12L2.B2"        "BPM.11L2.B2"          6034.715542          6088.164058                    1       0.152443826833                    0           0.11360962          14.08054562
         "BPM.11L2.B2"        "BPM.10L2.B2"          6088.164058          6140.002768                    1       0.131373089557                    0           0.10071425          14.19415524
         "BPM.10L2.B2"         "BPM.8L2.B2"          6140.002768          6219.530789                    1       0.196752886782                    0           0.24954977          14.29486949
          "BPM.8L2.B2"       "BPMYB.4L2.B2"          6219.530789            6383.4718                    1      0.4285322322543                    0             0.402861          14.54441926
        "BPMYB.4L2.B2"       "BPMSW.1L2.B2"            6383.4718            6505.9418                    1      0.2805665456517                    0           0.27533517          14.94728026
        "BPMSW.1L2.B2"       "BPMWB.4R2.B2"            6505.9418            6647.1343                    1      0.6294109053732                    0            0.6252239          15.22261543
        "BPMWB.4R2.B2"       "BPM_A.7R2.B2"            6647.1343            6787.3068                    1      0.3158923958348                    0           0.30695396          15.84783933
        "BPM_A.7R2.B2"        "BPM.10R2.B2"            6787.3068          6908.277768                    1       0.234519027793                    0           0.18655591          16.15479329
         "BPM.10R2.B2"        "BPM.11R2.B2"          6908.277768          6960.118458                    1       0.090792099987                    0           0.10657673           16.3413492
         "BPM.11R2.B2"        "BPM.12R2.B2"          6960.118458          7014.844942                    1       0.133294479093                    0           0.13926622          16.44792593
         "BPM.12R2.B2"        "BPM.13R2.B2"          7014.844942          7068.296426                    1       0.132883187498                    0           0.11225937          16.58719215
         "BPM.13R2.B2"        "BPM.19R2.B2"          7068.296426           7389.00533                    1       0.711464273016                    0             0.739309          16.69945152
         "BPM.19R2.B2"        "BPM.32R2.B2"           7389.00533          8083.874624                    1       0.580429513431                    0           1.59314432          17.43876052
         "BPM.32R2.B2"        "BPM.33R2.B2"          8083.874624          8137.326108                    1       0.122020183245                    0           0.11087629          19.03190484
         "BPM.33R2.B2"        "BPM.34R2.B2"          8137.326108          8190.777592                    1       0.155855110012                    0           0.13214126          19.14278113
         "BPM.34R2.B2"        "BPM.33L3.B2"          8190.777592          8244.229076                    1        0.10182027499                    0           0.11090451          19.27492239
         "BPM.33L3.B2"        "BPM.32L3.B2"          8244.229076           8297.68056                    1       0.110719928597                    0           0.13204773           19.3858269
         "BPM.32L3.B2"        "BPM.31L3.B2"           8297.68056          8351.132044                    1       0.118843165959                    0           0.11086913          19.51787463
         "BPM.31L3.B2"        "BPM.30L3.B2"          8351.132044          8404.583528                    1      0.1570454112782                    0           0.13213767          19.62874376
         "BPM.30L3.B2"        "BPM.29L3.B2"          8404.583528          8458.035012                    1      0.1045573860795                    0            0.1109114          19.76088143
         "BPM.29L3.B2"        "BPM.28L3.B2"          8458.035012          8511.486496                    1      0.1102839564893                    0             0.132052          19.87179283
         "BPM.28L3.B2"        "BPM.27L3.B2"          8511.486496           8564.93798                    1       0.116098851735                    0           0.11086255          20.00384483
         "BPM.27L3.B2"        "BPM.26L3.B2"           8564.93798          8618.389465                    1       0.156672106462                    0           0.13213272          20.11470738
         "BPM.26L3.B2"        "BPM.25L3.B2"          8618.389465          8671.840949                    1       0.107167673439                    0            0.1109176           20.2468401
         "BPM.25L3.B2"        "BPM.24L3.B2"          8671.840949          8725.292433                    1       0.109656467937                    0           0.13205759           20.3577577
         "BPM.24L3.B2"        "BPM.23L3.B2"          8725.292433          8778.743917                    1       0.112064287366                    0            0.1108568          20.48981529
         "BPM.23L3.B2"        "BPM.22L3.B2"          8778.743917          8832.195401                    1       0.157250673686                    0           0.13212656          20.60067209
         "BPM.22L3.B2"        "BPM.21L3.B2"          8832.195401          8885.646885                    1      0.1121256448252                    0           0.11092287          20.73279865
         "BPM.21L3.B2"        "BPM.20L3.B2"          8885.646885          8939.098369                    1      0.1093286891848                    0           0.13147697          20.84372152
         "BPM.20L3.B2"        "BPM.19L3.B2"          8939.098369          8992.549853                    1       0.105000930617                    0           0.11352354          20.97519849
         "BPM.19L3.B2"        "BPM.18L3.B2"          8992.549853          9046.001337                    1        0.15173144323                    0           0.13659299          21.08872203
         "BPM.18L3.B2"        "BPM.17L3.B2"          9046.001337          9099.452821                    1        0.11572572685                    0           0.11112729          21.22531502
         "BPM.17L3.B2"        "BPM.16L3.B2"          9099.452821          9152.904306                    1       0.110734553189                    0           0.13135175          21.33644231
         "BPM.16L3.B2"        "BPM.15L3.B2"          9152.904306           9206.35579                    1       0.101985522717                    0           0.11330662          21.46779406
         "BPM.15L3.B2"        "BPM.14L3.B2"           9206.35579          9259.807274                    1       0.152631868696                    0           0.13671396          21.58110068
         "BPM.14L3.B2"        "BPM.13L3.B2"          9259.807274          9313.258758                    1      0.1164623597608                    0           0.11134205          21.71781464
         "BPM.13L3.B2"        "BPM.12L3.B2"          9313.258758          9366.710242                    1      0.1161129223652                    0           0.13655596          21.82915669
         "BPM.12L3.B2"        "BPM.11L3.B2"          9366.710242          9420.161726                    1       0.124280763629                    0           0.11120841          21.96571265
         "BPM.11L3.B2"        "BPM.10L3.B2"          9420.161726          9472.944415                    1       0.178810770761                    0           0.13177598          22.07692106
         "BPM.10L3.B2"         "BPM.9L3.B2"          9472.944415          9512.011405                    1       0.059247846162                    0           0.05949127          22.20869704
          "BPM.9L3.B2"         "BPM.8L3.B2"          9512.011405          9552.476394                    1       0.057408636514                    0           0.06394435          22.26818831
          "BPM.8L3.B2"         "BPM.7L3.B2"          9552.476394          9591.542384                    1       0.044091875225                    0           0.05476507          22.33213266
          "BPM.7L3.B2"        "BPMR.6L3.B2"          9591.542384          9664.181384                    1       0.080672772762                    0           0.09393218          22.38689773
         "BPMR.6L3.B2"      "BPMWJ.A5L3.B2"          9664.181384          9705.809884                    1       0.044743474042                    0           0.04586565          22.48082991
       "BPMWJ.A5L3.B2"        "BPMW.5L3.B2"          9705.809884          9734.779884                    1       0.065949527245                    0           0.06380585          22.52669556
         "BPMW.5L3.B2"        "BPMW.4L3.B2"          9734.779884          9837.452884                    1        0.09027422004                    0           0.08468001          22.59050141
         "BPMW.4L3.B2"        "BPMW.4R3.B2"          9837.452884          9882.417884                    1       0.038088760298                    0           0.03515187          22.67518142
         "BPMW.4R3.B2"       "BPMWE.4R3.B2"          9882.417884          9909.962884                    1      0.0493769615949                    0           0.04564068          22.71033329
        "BPMWE.4R3.B2"        "BPMW.5R3.B2"          9909.962884          9985.090884                    1      0.0761821744645                    0           0.07344182          22.75597397
         "BPMW.5R3.B2"      "BPMWE.A5R3.B2"          9985.090884          10013.80888                    1     0.01476035265888                    0           0.01544626          22.82941579
       "BPMWE.A5R3.B2"       "BPMWC.6R3.B2"          10013.80888          10053.62688                    1     0.04082712552452                    0           0.04283627          22.84486205
        "BPMWC.6R3.B2"         "BPM.6R3.B2"          10053.62688          10065.78138                    1      0.0249990037626                    0           0.02622866          22.88769832
          "BPM.6R3.B2"       "BPM_A.7R3.B2"          10065.78138          10121.60538                    1      0.0836883974586                    0            0.0895127          22.91392698
        "BPM_A.7R3.B2"         "BPM.8R3.B2"          10121.60538          10160.67137                    1       0.169447402378                    0           0.13404393          23.00343968
          "BPM.8R3.B2"         "BPM.9R3.B2"          10160.67137          10199.73836                    1       0.222700425151                    0           0.21748866          23.13748361
          "BPM.9R3.B2"        "BPM.10R3.B2"          10199.73836          10240.20335                    1       0.050637521612                    0           0.08016172          23.35497227
         "BPM.10R3.B2"        "BPM.11R3.B2"          10240.20335          10292.98604                    1       0.080786633909                    0           0.10400111          23.43513399
         "BPM.11R3.B2"        "BPM.12R3.B2"          10292.98604          10347.71253                    1       0.125834287481                    0           0.11258801           23.5391351
         "BPM.12R3.B2"        "BPM.13R3.B2"          10347.71253          10401.16401                    1      0.1476054294073                    0           0.13493212          23.65172311
         "BPM.13R3.B2"        "BPM.14R3.B2"          10401.16401          10454.61549                    1      0.1040893396671                    0           0.11051246          23.78665523
         "BPM.14R3.B2"        "BPM.15R3.B2"          10454.61549          10508.06698                    1      0.1254149356596                    0           0.13179023          23.89716769
         "BPM.15R3.B2"        "BPM.16R3.B2"          10508.06698          10561.51846                    1       0.115802313578                    0           0.11396518          24.02895792
         "BPM.16R3.B2"        "BPM.17R3.B2"          10561.51846          10614.96995                    1       0.137317708664                    0           0.13628525           24.1429231
         "BPM.17R3.B2"        "BPM.18R3.B2"          10614.96995          10668.42143                    1       0.104140187162                    0            0.1106908          24.27920835
         "BPM.18R3.B2"        "BPM.19R3.B2"          10668.42143          10721.87291                    1       0.124402037778                    0           0.13161854          24.38989915
         "BPM.19R3.B2"        "BPM.20R3.B2"          10721.87291           10775.3244                    1       0.115445907228                    0           0.11377071          24.52151769
         "BPM.20R3.B2"        "BPM.21R3.B2"           10775.3244          10828.77588                    1      0.1372286450444                    0           0.13645566           24.6352884
         "BPM.21R3.B2"        "BPM.22R3.B2"          10828.77588          10882.22737                    1      0.1060869104178                    0           0.11088323          24.77174406
         "BPM.22R3.B2"        "BPM.24R3.B2"          10882.22737          10989.13033                    1      0.2436236091588                    0           0.24294594          24.88262729
         "BPM.24R3.B2"        "BPM.26R3.B2"          10989.13033           11096.0333                    1       0.245891953899                    0           0.24302184          25.12557323
         "BPM.26R3.B2"        "BPM.28R3.B2"           11096.0333          11202.93627                    1       0.242620384421                    0           0.24293974          25.36859507
         "BPM.28R3.B2"        "BPM.29R3.B2"          11202.93627          11256.38775                    1       0.141180425411                    0           0.13213237          25.61153481
         "BPM.29R3.B2"        "BPM.30R3.B2"          11256.38775          11309.83924                    1      0.1080248841672                    0           0.11089502          25.74366718
         "BPM.30R3.B2"        "BPM.31R3.B2"          11309.83924          11363.29072                    1      0.1241021532278                    0           0.13205564           25.8545622
         "BPM.31R3.B2"        "BPM.32R3.B2"          11363.29072          11416.74221                    1       0.116456462897                    0           0.11087923          25.98661784
         "BPM.32R3.B2"        "BPM.33R3.B2"          11416.74221          11470.19369                    1       0.143051170058                    0           0.13213078          26.09749707
         "BPM.33R3.B2"        "BPM.34R3.B2"          11470.19369          11523.64518                    1       0.108652903784                    0           0.11090077          26.22962785
         "BPM.34R3.B2"        "BPM.33L4.B2"          11523.64518          11577.09666                    1        0.12494186768                    0           0.13205783          26.34052862
         "BPM.33L4.B2"        "BPM.30L4.B2"          11577.09666          11737.45111                    1      0.3669304176833                    0            0.3539078          26.47258645
         "BPM.30L4.B2"        "BPM.28L4.B2"          11737.45111          11844.35408                    1      0.2387484476797                    0           0.24292963          26.82649425
         "BPM.28L4.B2"        "BPM.26L4.B2"          11844.35408          11951.25705                    1       0.250616441846                    0           0.24303521          27.06942388
         "BPM.26L4.B2"        "BPM.25L4.B2"          11951.25705          12004.70853                    1       0.126302243158                    0           0.13206543          27.31245909
         "BPM.25L4.B2"        "BPM.24L4.B2"          12004.70853          12058.16002                    1       0.112396539384                    0           0.11086399          27.44452452
         "BPM.24L4.B2"        "BPM.23L4.B2"          12058.16002           12111.6115                    1       0.140669613572                    0           0.13211943          27.55538851
         "BPM.23L4.B2"        "BPM.22L4.B2"           12111.6115          12165.06298                    1      0.1116168556555                    0           0.11091514          27.68750794
         "BPM.22L4.B2"        "BPM.18L4.B2"          12165.06298          12378.86892                    1      0.4819124488075                    0           0.49272614          27.79842308
         "BPM.18L4.B2"        "BPM.16L4.B2"          12378.86892          12485.77189                    1       0.234637413761                    0           0.24578463          28.29114922
         "BPM.16L4.B2"        "BPM.15L4.B2"          12485.77189          12539.22337                    1       0.138205315484                    0           0.13618434          28.53693385
         "BPM.15L4.B2"        "BPM.14L4.B2"          12539.22337          12592.67486                    1      0.1110145293529                    0           0.11075492          28.67311819
         "BPM.14L4.B2"        "BPM.13L4.B2"          12592.67486          12646.12634                    1      0.1231028504604                    0           0.13172172          28.78387311
         "BPM.13L4.B2"        "BPM.12L4.B2"          12646.12634          12699.57783                    1      0.1164588835817                    0            0.1058303          28.91559483
         "BPM.12L4.B2"        "BPM.10L4.B2"          12699.57783             12804.87                    1         0.2976931723                    0           0.21772778          29.02142513
         "BPM.10L4.B2"      "BPMWA.B5L4.B2"             12804.87          13159.46247                    1      0.4299847759439                    0           0.39056657          29.23915291
       "BPMWA.B5L4.B2"      "BPMWA.A5R4.B2"          13159.46247          13216.39647                    1      0.0345172557069                    0           0.02935357          29.62971948
       "BPMWA.A5R4.B2"      "BPMWA.B5R4.B2"          13216.39647          13225.28147                    1    0.006381350817799                    0    0.005069509999998          29.65907305
       "BPMWA.B5R4.B2"      "BPMWI.A5R4.B2"          13225.28147          13251.14547                    1      0.0205419599356                    0           0.01541467          29.66414256
       "BPMWI.A5R4.B2"       "BPMYA.5R4.B2"          13251.14547          13327.74797                    1      0.0675708989543                    0           0.04912203          29.67955723
        "BPMYA.5R4.B2"       "BPMYB.6R4.B2"          13327.74797          13359.31197                    1      0.0180777168778                    0           0.01273158          29.72867926
        "BPMYB.6R4.B2"         "BPM.7R4.B2"          13359.31197          13455.82797                    1      0.1574747910747                    0           0.22374078          29.74141084
          "BPM.7R4.B2"         "BPM.8R4.B2"          13455.82797          13493.61896                    1        0.12209215511                    0           0.15879351          29.96515162
          "BPM.8R4.B2"         "BPM.9R4.B2"          13493.61896          13532.68595                    1       0.137786182067                    0           0.06175747          30.12394513
          "BPM.9R4.B2"        "BPM.10R4.B2"          13532.68595          13573.15094                    1       0.163138173363                    0           0.07618333           30.1857026
         "BPM.10R4.B2"        "BPM.11R4.B2"          13573.15094          13624.99162                    1       0.095190788371                    0           0.09949751          30.26188593
         "BPM.11R4.B2"        "BPM.12R4.B2"          13624.99162          13679.71811                    1       0.128184829817                    0           0.12963948          30.36138344
         "BPM.12R4.B2"        "BPM.13R4.B2"          13679.71811          13733.16959                    1      0.1160229539172                    0           0.11458341          30.49102292
         "BPM.13R4.B2"        "BPM.14R4.B2"          13733.16959          13786.62108                    1      0.1325849830718                    0            0.1361557          30.60560633
         "BPM.14R4.B2"        "BPM.15R4.B2"          13786.62108          13840.07256                    1       0.103302230598                    0           0.11358533          30.74176203
         "BPM.15R4.B2"        "BPM.16R4.B2"          13840.07256          13893.52405                    1       0.130090691048                    0           0.13597837          30.85534736
         "BPM.16R4.B2"        "BPM.17R4.B2"          13893.52405          13946.97553                    1       0.115536245469                    0            0.1139724          30.99132573
         "BPM.17R4.B2"        "BPM.18R4.B2"          13946.97553          14000.42701                    1       0.133655534966                    0           0.13615584          31.10529813
         "BPM.18R4.B2"        "BPM.19R4.B2"          14000.42701           14053.8785                    1       0.104262179698                    0           0.11358564          31.24145397
         "BPM.19R4.B2"        "BPM.20R4.B2"           14053.8785          14107.32998                    1       0.128940901128                    0           0.13597752          31.35503961
         "BPM.20R4.B2"        "BPM.21R4.B2"          14107.32998          14160.78147                    1      0.1149591084452                    0            0.1139721          31.49101713
         "BPM.21R4.B2"        "BPM.22R4.B2"          14160.78147          14214.23295                    1      0.1346064219511                    0           0.13615672          31.60498923
         "BPM.22R4.B2"        "BPM.23R4.B2"          14214.23295          14267.68443                    1      0.1076490517607                    0           0.11380422          31.74114595
         "BPM.23R4.B2"        "BPM.24R4.B2"          14267.68443          14321.13592                    1       0.132098319056                    0           0.13615981          31.85495017
         "BPM.24R4.B2"        "BPM.25R4.B2"          14321.13592           14374.5874                    1       0.114637648755                    0           0.11387935          31.99110998
