@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=model_opticsfile.1_Qx0.278_Qy0.31_beam2/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis2/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.1_Qx0.278_Qy0.31_beam2/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2"
@ Date %s "29. April 2021, 10:30:56"
@ Q1 %le 0.2679271851406006
@ MUX %le 0.0
@ Q2 %le 0.319948196411
@ MUY %le 0.0
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis2/hole_in_one_dir/Beam2@Turn@2015_04_09@04_18_33_348.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.28L1.B2"        "BPM.27L1.B2"          1846.765696           1900.21718                    1       0.146189488759                    0          0.135445308          4.434785958
         "BPM.27L1.B2"        "BPM.26L1.B2"           1900.21718          1953.668665                    1       0.122274543738                    0          0.120410223          4.570231266
         "BPM.26L1.B2"        "BPM.24L1.B2"          1953.668665          2060.571633                    1       0.255450962665                    0          0.244144474          4.690641489
         "BPM.24L1.B2"        "BPM.23L1.B2"          2060.571633          2114.023117                    1       0.146761226025                    0          0.135445335          4.934785963
         "BPM.23L1.B2"        "BPM.22L1.B2"          2114.023117          2167.474601                    1       0.122207844118                    0          0.120410212          5.070231298
         "BPM.22L1.B2"        "BPM.20L1.B2"          2167.474601          2274.377569                    1       0.261447578705                    0          0.243701416           5.19064151
         "BPM.20L1.B2"        "BPM.19L1.B2"          2274.377569          2327.829053                    1       0.152575022958                    0           0.13479819          5.434342926
         "BPM.19L1.B2"        "BPM.18L1.B2"          2327.829053          2381.280537                    1       0.118981659715                    0          0.120444734          5.569141116
         "BPM.18L1.B2"        "BPM.16L1.B2"          2381.280537          2488.183506                    1       0.261268287108                    0          0.243808129           5.68958585
         "BPM.16L1.B2"        "BPM.14L1.B2"          2488.183506          2595.086474                    1      0.2699322305479                    0          0.255135802          5.933393979
         "BPM.14L1.B2"        "BPM.13L1.B2"          2595.086474          2648.537958                    1      0.1407076123971                    0           0.13676952          6.188529781
         "BPM.13L1.B2"        "BPM.12L1.B2"          2648.537958          2701.989442                    1       0.106383588232                    0          0.114082151          6.325299301
         "BPM.12L1.B2"        "BPM.11L1.B2"          2701.989442          2755.440926                    1       0.124507952235                    0          0.143844646          6.439381452
         "BPM.11L1.B2"        "BPM.10L1.B2"          2755.440926          2808.223615                    1       0.136109969212                    0          0.118926054          6.583226098
         "BPM.10L1.B2"         "BPM.9L1.B2"          2808.223615          2847.290605                    1       0.129917113526                    0          0.110586112          6.702152152
          "BPM.9L1.B2"         "BPM.8L1.B2"          2847.290605          2887.755594                    1       0.106256864711                    0          0.154592374          6.812738264
          "BPM.8L1.B2"       "BPMSX.7L1.B2"          2887.755594          2957.502084                    1      0.2182090984155                    0          0.239905921          6.967330638
        "BPMSX.7L1.B2"        "BPMR.6L1.B2"          2957.502084          2970.007584                    1     0.02612435480926                    0          0.019474101          7.207236559
         "BPMR.6L1.B2"         "BPM.5L1.B2"          2970.007584          3001.907584                    1     0.03682738638624                    0          0.034655342           7.22671066
          "BPM.5L1.B2"       "BPMYA.4L1.B2"          3001.907584          3023.025584                    1      0.0251074691152                    0          0.025247063          7.261366002
        "BPMYA.4L1.B2"       "BPMWB.4L1.B2"          3023.025584          3044.082084                    1      0.0415554015108                    0          0.038971928          7.286613065
        "BPMWB.4L1.B2"       "BPMSY.4L1.B2"          3044.082084          3136.938084                    1       0.138338995185                    0          0.128152076          7.325584993
        "BPMSY.4L1.B2"       "BPMSW.1R1.B2"          3136.938084          3216.816584                    1       0.421683147124                    0          0.422799329          7.453737069
        "BPMSW.1R1.B2"        "BPMS.2R1.B2"          3216.816584          3226.781584                    1        0.01758483262                    0          0.018183302          7.876536398
         "BPMS.2R1.B2"       "BPMWB.4R1.B2"          3226.781584          3346.423084                    1       0.141344790048                    0          0.145012961            7.8947197
        "BPMWB.4R1.B2"       "BPMYA.4R1.B2"          3346.423084          3367.479584                    1       0.016709913493                    0          0.018357195          8.039732661
        "BPMYA.4R1.B2"        "BPMR.5R1.B2"          3367.479584          3394.887584                    1       0.034950391879                    0          0.034028262          8.058089856
         "BPMR.5R1.B2"         "BPM.6R1.B2"          3394.887584          3426.787584                    1      0.0368028034467                    0          0.037094883          8.092118118
          "BPM.6R1.B2"         "BPM.8R1.B2"          3426.787584          3495.948594                    1      0.1314126093627                    0          0.135869931          8.129213001
          "BPM.8R1.B2"         "BPM.9R1.B2"          3495.948594          3535.013605                    1      0.1570149575626                    0          0.135852284          8.265082932
          "BPM.9R1.B2"        "BPM.10R1.B2"          3535.013605          3575.476615                    1       0.166022462211                    0          0.174097688          8.400935216
         "BPM.10R1.B2"        "BPM.11R1.B2"          3575.476615          3628.257326                    1       0.110514205123                    0          0.114094968          8.575032904
         "BPM.11R1.B2"        "BPM.12R1.B2"          3628.257326          3682.980842                    1       0.155995708445                    0          0.137352265          8.689127872
         "BPM.12R1.B2"        "BPM.13R1.B2"          3682.980842          3736.429358                    1       0.115574080496                    0           0.10738233          8.826480137
         "BPM.13R1.B2"        "BPM.15R1.B2"          3736.429358           3843.32639                    1      0.2560546429071                    0          0.255242531          8.933862467
         "BPM.15R1.B2"        "BPM.16R1.B2"           3843.32639          3896.774906                    1      0.1459232580669                    0          0.136152661          9.189104998
         "BPM.16R1.B2"        "BPM.17R1.B2"          3896.774906          3950.223421                    1        0.11558446413                    0          0.107615022          9.325257659
         "BPM.17R1.B2"        "BPM.18R1.B2"          3950.223421          4003.671937                    1       0.138634928577                    0          0.135246927          9.432872681
         "BPM.18R1.B2"        "BPM.19R1.B2"          4003.671937          4057.120453                    1        0.11972453952                    0          0.119898554          9.568119608
         "BPM.19R1.B2"        "BPM.21R1.B2"          4057.120453          4164.017485                    1       0.260118823302                    0          0.243865438          9.688018162
         "BPM.21R1.B2"        "BPM.22R1.B2"          4164.017485          4217.466001                    1      0.1401985332132                    0           0.13515544            9.9318836
         "BPM.22R1.B2"        "BPM.23R1.B2"          4217.466001          4270.914517                    1      0.1264581743928                    0           0.12038166          10.06703904
         "BPM.23R1.B2"        "BPM.25R1.B2"          4270.914517          4377.811549                    1       0.263054317909                    0            0.2444287           10.1874207
         "BPM.25R1.B2"        "BPM.26R1.B2"          4377.811549          4431.260065                    1       0.143630640229                    0           0.13515207           10.4318494
         "BPM.26R1.B2"        "BPM.27R1.B2"          4431.260065           4484.70858                    1       0.127278745336                    0            0.1203813          10.56700147
         "BPM.27R1.B2"        "BPM.28R1.B2"           4484.70858          4538.157096                    1       0.145665484076                    0            0.1368531          10.68738277
         "BPM.28R1.B2"        "BPM.29R1.B2"          4538.157096          4591.605612                    1       0.112660718941                    0           0.10757929          10.82423587
         "BPM.29R1.B2"        "BPM.30R1.B2"          4591.605612          4645.054128                    1      0.1460002175129                    0           0.13514879          10.93181516
         "BPM.30R1.B2"        "BPM.31R1.B2"          4645.054128          4698.502644                    1      0.1261255917371                    0           0.12038092          11.06696395
         "BPM.31R1.B2"        "BPM.32R1.B2"          4698.502644           4751.95116                    1       0.143655513957                    0           0.13685645          11.18734487
         "BPM.32R1.B2"        "BPM.33R1.B2"           4751.95116          4805.399676                    1       0.114181555144                    0           0.10757959          11.32420132
         "BPM.33R1.B2"        "BPM.34R1.B2"          4805.399676          4858.848192                    1       0.148978217911                    0           0.13514546          11.43178091
         "BPM.34R1.B2"        "BPM.33L2.B2"          4858.848192          4912.296708                    1       0.125167763387                    0           0.12038057          11.56692637
         "BPM.33L2.B2"        "BPM.32L2.B2"          4912.296708          4965.745224                    1       0.139735556379                    0           0.13685983          11.68730694
         "BPM.32L2.B2"        "BPM.28L2.B2"          4965.745224          5179.539287                    1       0.530026851288                    0           0.49996547          11.82416677
         "BPM.28L2.B2"        "BPM.26L2.B2"          5179.539287          5286.436319                    1       0.275558850043                    0           0.24271905          12.32413224
         "BPM.26L2.B2"        "BPM.24L2.B2"          5286.436319          5393.333351                    1       0.256356331025                    0           0.25724638          12.56685129
         "BPM.24L2.B2"        "BPM.22L2.B2"          5393.333351          5500.230383                    1       0.275369207607                    0            0.2427161          12.82409767
         "BPM.22L2.B2"        "BPM.18L2.B2"          5500.230383          5714.024446                    1       0.520559334253                    0           0.49892027          13.06681377
         "BPM.18L2.B2"        "BPM.17L2.B2"          5714.024446          5767.472962                    1       0.116701853054                    0           0.12036398          13.56573404
         "BPM.17L2.B2"        "BPM.16L2.B2"          5767.472962          5820.921478                    1       0.138741637801                    0           0.13702042          13.68609802
         "BPM.16L2.B2"        "BPM.15L2.B2"          5820.921478          5874.369994                    1       0.117692429867                    0           0.10719248          13.82311844
         "BPM.15L2.B2"        "BPM.14L2.B2"          5874.369994           5927.81851                    1       0.145509280009                    0           0.13434415          13.93031092
         "BPM.14L2.B2"        "BPM.13L2.B2"           5927.81851          5981.267026                    1       0.115145716012                    0           0.12034729          14.06465507
         "BPM.13L2.B2"        "BPM.12L2.B2"          5981.267026          6034.715542                    1       0.141829826587                    0           0.14150936          14.18500236
         "BPM.12L2.B2"        "BPM.11L2.B2"          6034.715542          6088.164058                    1       0.106490494803                    0           0.09623538          14.32651172
         "BPM.11L2.B2"        "BPM.10L2.B2"          6088.164058          6140.002768                    1       0.122492149309                    0           0.10863103           14.4227471
         "BPM.10L2.B2"         "BPM.8L2.B2"          6140.002768          6219.530789                    1      0.3366846345246                    0           0.34809592          14.53137813
          "BPM.8L2.B2"       "BPMYB.4L2.B2"          6219.530789            6383.4718                    1      0.2814590379864                    0           0.28440309          14.87947405
        "BPMYB.4L2.B2"       "BPMSW.1L2.B2"            6383.4718            6505.9418                    1       0.330163142028                    0           0.31624484          15.16387714
        "BPMSW.1L2.B2"         "BPM.9R2.B2"            6505.9418          6867.812779                    1        0.14563337536                    0            1.1434093          15.48012198
          "BPM.9R2.B2"        "BPM.10R2.B2"          6867.812779          6908.277768                    1       0.086430138538                    0           0.12468749          16.62353128
         "BPM.10R2.B2"        "BPM.11R2.B2"          6908.277768          6960.118458                    1      0.1286299241891                    0           0.14129934          16.74821877
         "BPM.11R2.B2"        "BPM.12R2.B2"          6960.118458          7014.844942                    1      0.1495634286219                    0           0.10269799          16.88951811
         "BPM.12R2.B2"        "BPM.13R2.B2"          7014.844942          7068.296426                    1        0.14256387422                    0           0.13161116           16.9922161
         "BPM.13R2.B2"        "BPM.17R2.B2"          7068.296426          7282.102362                    1        0.52566908247                    0           0.51070399          17.12382726
         "BPM.17R2.B2"        "BPM.21R2.B2"          7282.102362          7495.908299                    1       0.526871682432                    0           0.51068345          17.63453125
         "BPM.21R2.B2"        "BPM.25R2.B2"          7495.908299          7709.714235                    1       0.520506515526                    0           0.50596951           18.1452147
         "BPM.25R2.B2"        "BPM.32R2.B2"          7709.714235          8083.874624                    1         0.9181599617                    0           0.86767962          18.65118421
         "BPM.32R2.B2"        "BPM.33R2.B2"          8083.874624          8137.326108                    1       0.123582085282                    0           0.14424325          19.51886383
         "BPM.33R2.B2"        "BPM.34R2.B2"          8137.326108          8190.777592                    1      0.1339212367829                    0           0.11845619          19.66310708
         "BPM.34R2.B2"        "BPM.33L3.B2"          8190.777592          8244.229076                    1      0.1591646176101                    0           0.13114431          19.78156327
         "BPM.33L3.B2"        "BPM.32L3.B2"          8244.229076           8297.68056                    1        0.10250019208                    0           0.11181764          19.91270758
         "BPM.32L3.B2"        "BPM.30L3.B2"           8297.68056          8404.583528                    1       0.268407328104                    0           0.26255915          20.02452522
         "BPM.30L3.B2"        "BPM.29L3.B2"          8404.583528          8458.035012                    1       0.151668974677                    0           0.13090997          20.28708437
         "BPM.29L3.B2"        "BPM.28L3.B2"          8458.035012          8511.486496                    1       0.098839377402                    0           0.11221721          20.41799434
         "BPM.28L3.B2"        "BPM.27L3.B2"          8511.486496           8564.93798                    1      0.1362953269881                    0           0.14478444          20.53021155
         "BPM.27L3.B2"        "BPM.26L3.B2"           8564.93798          8618.389465                    1      0.1433928494334                    0           0.11758616          20.67499599
         "BPM.26L3.B2"        "BPM.25L3.B2"          8618.389465          8671.840949                    1      0.1444122894745                    0           0.13070783          20.79258215
         "BPM.25L3.B2"        "BPM.24L3.B2"          8671.840949          8725.292433                    1        0.09852841327                    0           0.11263259          20.92328998
         "BPM.24L3.B2"        "BPM.23L3.B2"          8725.292433          8778.743917                    1       0.142038790965                    0           0.14500063          21.03592257
         "BPM.23L3.B2"        "BPM.22L3.B2"          8778.743917          8832.195401                    1       0.144686356541                    0           0.11713412           21.1809232
         "BPM.22L3.B2"        "BPM.21L3.B2"          8832.195401          8885.646885                    1       0.136628026496                    0           0.13053869          21.29805732
         "BPM.21L3.B2"        "BPM.20L3.B2"          8885.646885          8939.098369                    1       0.100336805434                    0           0.11566649          21.42859601
         "BPM.20L3.B2"        "BPM.19L3.B2"          8939.098369          8992.549853                    1      0.1599191369225                    0           0.14779314           21.5442625
         "BPM.19L3.B2"        "BPM.18L3.B2"          8992.549853          9046.001337                    1      0.1397714467425                    0           0.11551014          21.69205564
         "BPM.18L3.B2"        "BPM.17L3.B2"          9046.001337          9099.452821                    1       0.127947927807                    0           0.13054828          21.80756578
         "BPM.17L3.B2"        "BPM.16L3.B2"          9099.452821          9152.904306                    1       0.104959476535                    0           0.11660761          21.93811406
         "BPM.16L3.B2"        "BPM.15L3.B2"          9152.904306           9206.35579                    1        0.16626872048                    0            0.1477069          22.05472167
         "BPM.15L3.B2"        "BPM.14L3.B2"           9206.35579          9259.807274                    1       0.131069580862                    0           0.11458764          22.20242857
         "BPM.14L3.B2"        "BPM.13L3.B2"          9259.807274          9313.258758                    1       0.123344940151                    0           0.13068172          22.31701621
         "BPM.13L3.B2"        "BPM.12L3.B2"          9313.258758          9366.710242                    1       0.089804084135                    0           0.09729471          22.44769793
         "BPM.12L3.B2"        "BPM.11L3.B2"          9366.710242          9420.161726                    1      0.1236706199786                    0           0.11726157          22.54499264
         "BPM.11L3.B2"        "BPM.10L3.B2"          9420.161726          9472.944415                    1      0.1015470254817                    0           0.08807448          22.66225421
         "BPM.10L3.B2"         "BPM.9L3.B2"          9472.944415          9512.011405                    1      0.0826018965957                    0           0.07837214          22.75032869
          "BPM.9L3.B2"         "BPM.8L3.B2"          9512.011405          9552.476394                    1       0.077492123528                    0           0.08541911          22.82870083
          "BPM.8L3.B2"         "BPM.7L3.B2"          9552.476394          9591.542384                    1        0.10403649748                    0             0.119152          22.91411994
          "BPM.7L3.B2"        "BPMR.6L3.B2"          9591.542384          9664.181384                    1       0.265102160566                    0           0.24505569          23.03327194
         "BPMR.6L3.B2"      "BPMWJ.A5L3.B2"          9664.181384          9705.809884                    1       0.051891060005                    0           0.04965347          23.27832763
       "BPMWJ.A5L3.B2"        "BPMW.5L3.B2"          9705.809884          9734.779884                    1       0.011759522932                    0           0.01214639           23.3279811
         "BPMW.5L3.B2"       "BPMWE.4L3.B2"          9734.779884          9809.907884                    1       0.118310445128                    0           0.12235576          23.34012749
        "BPMWE.4L3.B2"        "BPMW.4L3.B2"          9809.907884          9837.452884                    1      0.1500485104489                    0           0.15030677          23.46248325
         "BPMW.4L3.B2"        "BPMW.4R3.B2"          9837.452884          9882.417884                    1      0.0754899680289                    0           0.07459675          23.61279002
         "BPMW.4R3.B2"       "BPMWE.4R3.B2"          9882.417884          9909.962884                    1      0.0166662637318                    0            0.0159676          23.68738677
        "BPMWE.4R3.B2"        "BPMW.5R3.B2"          9909.962884          9985.090884                    1      0.1113882308794                    0           0.10411197          23.70335437
         "BPMW.5R3.B2"      "BPMWE.A5R3.B2"          9985.090884          10013.80888                    1       0.080397957549                    0           0.07848712          23.80746634
       "BPMWE.A5R3.B2"       "BPMWC.6R3.B2"          10013.80888          10053.62688                    1       0.051067968552                    0           0.05272996          23.88595346
        "BPMWC.6R3.B2"         "BPM.6R3.B2"          10053.62688          10065.78138                    1       0.008135490395                    0    0.008632930000001          23.93868342
          "BPM.6R3.B2"       "BPM_A.7R3.B2"          10065.78138          10121.60538                    1       0.081778063027                    0           0.08562078          23.94731635
        "BPM_A.7R3.B2"         "BPM.8R3.B2"          10121.60538          10160.67137                    1       0.069354988131                    0           0.07324857          24.03293713
          "BPM.8R3.B2"         "BPM.9R3.B2"          10160.67137          10199.73836                    1       0.060128861159                    0           0.06284507           24.1061857
          "BPM.9R3.B2"        "BPM.10R3.B2"          10199.73836          10240.20335                    1        0.08072381969                    0           0.07695369          24.16903077
         "BPM.10R3.B2"        "BPM.11R3.B2"          10240.20335          10292.98604                    1       0.139655328938                    0           0.12227023          24.24598446
         "BPM.11R3.B2"        "BPM.12R3.B2"          10292.98604          10347.71253                    1        0.15521588242                    0            0.1556501          24.36825469
         "BPM.12R3.B2"        "BPM.13R3.B2"          10347.71253          10401.16401                    1       0.116040999594                    0           0.12053807          24.52390479
         "BPM.13R3.B2"        "BPM.14R3.B2"          10401.16401          10454.61549                    1       0.155842419949                    0           0.14171021          24.64444286
         "BPM.14R3.B2"        "BPM.15R3.B2"          10454.61549          10508.06698                    1       0.123189497171                    0           0.11161736          24.78615307
         "BPM.15R3.B2"        "BPM.16R3.B2"          10508.06698          10561.51846                    1       0.135442242469                    0             0.136438          24.89777043
         "BPM.16R3.B2"        "BPM.17R3.B2"          10561.51846          10614.96995                    1       0.121557969222                    0           0.12066944          25.03420843
         "BPM.17R3.B2"        "BPM.18R3.B2"          10614.96995          10668.42143                    1        0.15522349393                    0           0.14104155          25.15487787
         "BPM.18R3.B2"        "BPM.19R3.B2"          10668.42143          10721.87291                    1       0.119225902029                    0           0.11138201          25.29591942
         "BPM.19R3.B2"        "BPM.20R3.B2"          10721.87291           10775.3244                    1      0.1366739749427                    0           0.13709247          25.40730143
         "BPM.20R3.B2"        "BPM.21R3.B2"           10775.3244          10828.77588                    1      0.1233192873139                    0           0.12089865           25.5443939
         "BPM.21R3.B2"        "BPM.22R3.B2"          10828.77588          10882.22737                    1      0.1529669420724                    0           0.14034355          25.66529255
         "BPM.22R3.B2"        "BPM.24R3.B2"          10882.22737          10989.13033                    1       0.246103647766                    0            0.2438663           25.8056361
         "BPM.24R3.B2"        "BPM.25R3.B2"          10989.13033          11042.58182                    1       0.127726516292                    0           0.12174275           26.0495024
         "BPM.25R3.B2"        "BPM.27R3.B2"          11042.58182          11149.48479                    1       0.259383794495                    0           0.24849961          26.17124515
         "BPM.27R3.B2"        "BPM.28R3.B2"          11149.48479          11202.93627                    1      0.1381668264689                    0           0.13555673          26.41974476
         "BPM.28R3.B2"        "BPM.29R3.B2"          11202.93627          11256.38775                    1      0.1283907391041                    0           0.12188546          26.55530149
         "BPM.29R3.B2"        "BPM.30R3.B2"          11256.38775          11309.83924                    1        0.14642081567                    0           0.13926222          26.67718695
         "BPM.30R3.B2"        "BPM.31R3.B2"          11309.83924          11363.29072                    1       0.109611353759                    0           0.10858868          26.81644917
         "BPM.31R3.B2"        "BPM.32R3.B2"          11363.29072          11416.74221                    1       0.139774167606                    0           0.13608527          26.92503785
         "BPM.32R3.B2"        "BPM.33R3.B2"          11416.74221          11470.19369                    1       0.131757039248                    0           0.12199232          27.06112312
         "BPM.33R3.B2"        "BPM.34R3.B2"          11470.19369          11523.64518                    1        0.14622371041                    0           0.13871141          27.18311544
         "BPM.34R3.B2"        "BPM.33L4.B2"          11523.64518          11577.09666                    1      0.1048042660957                    0           0.10851545          27.32182685
         "BPM.33L4.B2"        "BPM.32L4.B2"          11577.09666          11630.54814                    1      0.1403858296267                    0             0.136624           27.4303423
         "BPM.32L4.B2"        "BPM.20L4.B2"          11630.54814          12271.96595                    1      0.5781308073576                    0           1.51682118           27.5669663
         "BPM.20L4.B2"        "BPM.16L4.B2"          12271.96595          12485.77189                    1        0.53693449844                    0           0.51049416          29.08378748
         "BPM.16L4.B2"        "BPM.15L4.B2"          12485.77189          12539.22337                    1        0.12915834415                    0           0.12410532          29.59428164
         "BPM.15L4.B2"        "BPM.14L4.B2"          12539.22337          12592.67486                    1       0.129523648168                    0            0.1383636          29.71838696
         "BPM.14L4.B2"        "BPM.13L4.B2"          12592.67486          12646.12634                    1       0.114894992441                    0           0.10838923          29.85675056
         "BPM.13L4.B2"        "BPM.12L4.B2"          12646.12634          12699.57783                    1       0.161920966173                    0           0.14185053          29.96513979
         "BPM.12L4.B2"        "BPM.10L4.B2"          12699.57783             12804.87                    1      0.2352419784847                    0           0.26360989          30.10699032
         "BPM.10L4.B2"         "BPM.8L4.B2"             12804.87          12884.40198                    1      0.3352112063803                    0           0.31125924          30.37060021
          "BPM.8L4.B2"       "BPMYA.6L4.B2"          12884.40198          13020.07197                    1       0.140621882915                    0           0.33099348          30.68185945
        "BPMYA.6L4.B2"      "BPMWA.B5L4.B2"          13020.07197          13159.46247                    1       0.088347096158                    0           0.10128282          31.01285293
       "BPMWA.B5L4.B2"      "BPMWA.A5R4.B2"          13159.46247          13216.39647                    1       0.035807723781                    0           0.03755968          31.11413575
       "BPMWA.A5R4.B2"      "BPMWA.B5R4.B2"          13216.39647          13225.28147                    1       0.005281852404                    0            0.0050293          31.15169543
       "BPMWA.B5R4.B2"      "BPMWI.A5R4.B2"          13225.28147          13251.14547                    1       0.012910540312                    0           0.01341569          31.15672473
       "BPMWI.A5R4.B2"       "BPMYA.5R4.B2"          13251.14547          13327.74797                    1       0.033426329437                    0           0.03061329          31.17014042
        "BPMYA.5R4.B2"       "BPMYB.6R4.B2"          13327.74797          13359.31197                    1       0.020373450609                    0           0.01916992          31.20075371
        "BPMYB.6R4.B2"         "BPM.7R4.B2"          13359.31197          13455.82797                    1       0.104443702036                    0           0.11987854          31.21992363
          "BPM.7R4.B2"         "BPM.8R4.B2"          13455.82797          13493.61896                    1       0.114466514944                    0           0.10480188          31.33980217
          "BPM.8R4.B2"         "BPM.9R4.B2"          13493.61896          13532.68595                    1      0.2122057281084                    0           0.16500915          31.44460405
          "BPM.9R4.B2"        "BPM.11R4.B2"          13532.68595          13624.99162                    1      0.2694424021316                    0           0.25497852           31.6096132
         "BPM.11R4.B2"        "BPM.12R4.B2"          13624.99162          13679.71811                    1       0.113286274818                    0           0.11992187          31.86459172
         "BPM.12R4.B2"        "BPM.13R4.B2"          13679.71811          13733.16959                    1       0.135726016806                    0           0.12977389          31.98451359
         "BPM.13R4.B2"        "BPM.14R4.B2"          13733.16959          13786.62108                    1        0.13182132579                    0           0.10747869          32.11428748
         "BPM.14R4.B2"        "BPM.15R4.B2"          13786.62108          13840.07256                    1       0.154336618082                    0           0.13748972          32.22176617
         "BPM.15R4.B2"        "BPM.16R4.B2"          13840.07256          13893.52405                    1      0.1096262530862                    0           0.12006021          32.35925589
         "BPM.16R4.B2"        "BPM.17R4.B2"          13893.52405          13946.97553                    1      0.1400482685993                    0            0.1340237           32.4793161
         "BPM.17R4.B2"        "BPM.18R4.B2"          13946.97553          14000.42701                    1      0.1336270744265                    0           0.10746153           32.6133398
         "BPM.18R4.B2"        "BPM.19R4.B2"          14000.42701           14053.8785                    1       0.145629601692                    0           0.13739682          32.72080133
         "BPM.19R4.B2"        "BPM.20R4.B2"           14053.8785          14107.32998                    1       0.110068398046                    0           0.12008043          32.85819815
         "BPM.20R4.B2"        "BPM.21R4.B2"          14107.32998          14160.78147                    1       0.146664098618                    0           0.13411338          32.97827858
         "BPM.21R4.B2"        "BPM.22R4.B2"          14160.78147          14214.23295                    1       0.131902518245                    0           0.10744515          33.11239196
