@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ Q1 %le 0.30100635133449
@ MUX %le 0.0
@ Q2 %le 0.32900639333715176
@ MUY %le 0.0
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPMR.5R2.B1"         "BPM.6R2.B1"              366.522              439.818                    1       0.151357046018                    0         0.1391497135         0.8959932165
          "BPM.6R2.B1"       "BPM_A.7R2.B1"              439.818              452.693                    1       0.014690484891                    0          0.016486268           1.03514293
        "BPM_A.7R2.B1"         "BPM.9R2.B1"              452.693          533.1950212                    1       0.247966767595                    0          0.253000816          1.051629198
          "BPM.9R2.B1"        "BPM.10R2.B1"          533.1950212          573.6580318                    1      0.1713848965466                    0          0.157870461          1.304630014
         "BPM.10R2.B1"        "BPM.11R2.B1"          573.6580318          625.4967424                    1     0.08833386524663                    0          0.103436079          1.462500475
         "BPM.11R2.B1"        "BPM.13R2.B1"          625.4967424          733.6687742                    1      0.2646945798838                    0          0.268128042          1.565936554
         "BPM.13R2.B1"        "BPM.14R2.B1"          733.6687742          787.1172901                    1        0.13871567278                    0          0.128631023          1.834064596
         "BPM.14R2.B1"        "BPM.15R2.B1"          787.1172901           840.565806                    1       0.099375220372                    0          0.109439693          1.962695619
         "BPM.15R2.B1"        "BPM.16R2.B1"           840.565806          894.0143219                    1       0.137318372327                    0          0.143881389          2.072135312
         "BPM.16R2.B1"        "BPM.17R2.B1"          894.0143219          947.4628378                    1       0.137189127368                    0          0.118414273          2.216016701
         "BPM.17R2.B1"        "BPM.18R2.B1"          947.4628378          1000.911354                    1       0.122232542208                    0          0.128611364          2.334430974
         "BPM.18R2.B1"        "BPM.19R2.B1"          1000.911354           1054.35987                    1      0.1042042606097                    0          0.109468855          2.463042338
         "BPM.19R2.B1"        "BPM.20R2.B1"           1054.35987          1107.808386                    1      0.1420891721533                    0          0.143907583          2.572511193
         "BPM.20R2.B1"        "BPM.21R2.B1"          1107.808386          1161.256901                    1       0.126342676066                    0          0.118381032          2.716418776
         "BPM.21R2.B1"        "BPM.22R2.B1"          1161.256901          1214.705417                    1       0.126614430061                    0          0.128589264          2.834799808
         "BPM.22R2.B1"        "BPM.23R2.B1"          1214.705417          1268.153933                    1       0.107616173523                    0          0.112452934          2.963389072
         "BPM.23R2.B1"        "BPM.24R2.B1"          1268.153933          1321.602449                    1        0.14193298098                    0          0.147293715          3.075842006
         "BPM.24R2.B1"        "BPM.25R2.B1"          1321.602449          1375.050965                    1       0.128728794695                    0          0.117037754          3.223135721
         "BPM.25R2.B1"        "BPM.26R2.B1"          1375.050965          1428.499481                    1      0.1273615087384                    0          0.128421233          3.340173475
         "BPM.26R2.B1"        "BPM.27R2.B1"          1428.499481          1481.947997                    1      0.1190773880499                    0          0.113008965          3.468594708
         "BPM.27R2.B1"        "BPM.28R2.B1"          1481.947997          1535.396513                    1      0.1378821042367                    0          0.147472793          3.581603673
         "BPM.28R2.B1"        "BPM.29R2.B1"          1535.396513          1588.845029                    1       0.110288534496                    0           0.11644384          3.729076466
         "BPM.29R2.B1"        "BPM.30R2.B1"          1588.845029          1642.293545                    1       0.136513875763                    0          0.128296158          3.845520306
         "BPM.30R2.B1"        "BPM.31R2.B1"          1642.293545           1695.74206                    1       0.112231174006                    0          0.113578537          3.973816464
         "BPM.31R2.B1"        "BPM.32R2.B1"           1695.74206          1749.190576                    1       0.139228436223                    0          0.147600364          4.087395001
         "BPM.32R2.B1"        "BPM.33R2.B1"          1749.190576          1802.639092                    1       0.117005959726                    0          0.115846985          4.234995365
         "BPM.33R2.B1"        "BPM.33L3.B1"          1802.639092          1909.536124                    1      0.2402573007221                    0          0.242372738           4.35084235
         "BPM.33L3.B1"        "BPM.32L3.B1"          1909.536124           1962.98464                    1      0.1501849838369                    0           0.14767558          4.593215088
         "BPM.32L3.B1"        "BPM.31L3.B1"           1962.98464          2016.433156                    1       0.125866071049                    0          0.115250234          4.740890668
         "BPM.31L3.B1"        "BPM.30L3.B1"          2016.433156          2069.881672                    1       0.123187640971                    0           0.12817399          4.856140902
         "BPM.30L3.B1"        "BPM.29L3.B1"          2069.881672          2123.330188                    1       0.112153972053                    0          0.114747933          4.984314892
         "BPM.29L3.B1"        "BPM.28L3.B1"          2123.330188          2176.778704                    1       0.143648074186                    0           0.14769799          5.099062825
         "BPM.28L3.B1"        "BPM.27L3.B1"          2176.778704           2230.22722                    1       0.115955916346                    0          0.114656539          5.246760815
         "BPM.27L3.B1"        "BPM.26L3.B1"           2230.22722          2283.675735                    1       0.130127716425                    0            0.1281773          5.361417354
         "BPM.26L3.B1"        "BPM.25L3.B1"          2283.675735          2337.124251                    1       0.115133449839                    0          0.115342274          5.489594654
         "BPM.25L3.B1"        "BPM.24L3.B1"          2337.124251          2390.572767                    1       0.139390011458                    0          0.147667403          5.604936928
         "BPM.24L3.B1"        "BPM.23L3.B1"          2390.572767          2444.021283                    1       0.127802147694                    0          0.114068808          5.752604331
         "BPM.23L3.B1"        "BPM.22L3.B1"          2444.021283          2497.469799                    1       0.122738667842                    0            0.1282236          5.866673139
         "BPM.22L3.B1"        "BPM.21L3.B1"          2497.469799          2550.918315                    1       0.112797102092                    0          0.115939247          5.994896739
         "BPM.21L3.B1"        "BPM.20L3.B1"          2550.918315          2604.366831                    1       0.150285582785                    0          0.148470946          6.110835986
         "BPM.20L3.B1"        "BPM.18L3.B1"          2604.366831          2711.263863                    1      0.2378352686633                    0          0.235944343          6.259306932
         "BPM.18L3.B1"        "BPM.16L3.B1"          2711.263863          2818.160894                    1      0.2592065276437                    0           0.26444595          6.495251275
         "BPM.16L3.B1"        "BPM.15L3.B1"          2818.160894           2871.60941                    1       0.123949909456                    0          0.111293067          6.759697225
         "BPM.15L3.B1"        "BPM.14L3.B1"           2871.60941          2925.057926                    1       0.126372631246                    0          0.124615528          6.870990292
         "BPM.14L3.B1"        "BPM.13L3.B1"          2925.057926          2978.506442                    1       0.097507044016                    0          0.116039477           6.99560582
         "BPM.13L3.B1"        "BPM.12L3.B1"          2978.506442          3031.954958                    1        0.14493299699                    0          0.146951536          7.111645297
         "BPM.12L3.B1"        "BPM.11L3.B1"          3031.954958          3085.403474                    1       0.143635389383                    0          0.124082838          7.258596833
         "BPM.11L3.B1"        "BPM.10L3.B1"          3085.403474          3138.184185                    1      0.1324229784733                    0          0.139728336          7.382679671
         "BPM.10L3.B1"         "BPM.9L3.B1"          3138.184185          3177.249195                    1      0.0613766814384                    0          0.061460887          7.522408007
          "BPM.9L3.B1"         "BPM.8L3.B1"          3177.249195          3217.712206                    1      0.0695178881007                    0          0.081817821          7.583868894
          "BPM.8L3.B1"         "BPM.7L3.B1"          3217.712206          3256.776216                    1      0.0676174536396                    0          0.063540164          7.665686715
          "BPM.7L3.B1"         "BPM.6L3.B1"          3256.776216          3329.415216                    1       0.123692126156                    0          0.113586302          7.729226879
          "BPM.6L3.B1"      "BPMWG.A5L3.B1"          3329.415216          3371.119716                    1       0.046997238338                    0          0.053701943          7.842813181
       "BPMWG.A5L3.B1"        "BPMW.5L3.B1"          3371.119716          3400.089716                    1        0.08502394375                    0          0.077244801          7.896515124
         "BPMW.5L3.B1"       "BPMWE.4L3.B1"          3400.089716          3475.217716                    1       0.096099192743                    0          0.101415778          7.973759925
        "BPMWE.4L3.B1"        "BPMW.4L3.B1"          3475.217716          3502.762716                    1       0.007821368231                    0          0.015782909          8.075175703
         "BPMW.4L3.B1"        "BPMW.4R3.B1"          3502.762716          3547.727716                    1       0.079881047334                    0          0.075012556          8.090958612
         "BPMW.4R3.B1"       "BPMWE.4R3.B1"          3547.727716          3575.272716                    1       0.166167748244                    0           0.15435543          8.165971168
        "BPMWE.4R3.B1"        "BPMW.5R3.B1"          3575.272716          3650.400716                    1       0.116924990667                    0          0.121687272          8.320326598
         "BPMW.5R3.B1"      "BPMWJ.A5R3.B1"          3650.400716          3679.118716                    1        0.00756371105                    0          0.011701667           8.44201387
       "BPMWJ.A5R3.B1"       "BPMWC.6R3.B1"          3679.118716          3718.936716                    1      0.0371982264537                    0          0.043160427          8.453715537
        "BPMWC.6R3.B1"        "BPMR.6R3.B1"          3718.936716          3731.015216                    1      0.0424385540851                    0          0.039019043          8.496875964
         "BPMR.6R3.B1"         "BPM.8R3.B1"          3731.015216          3825.903227                    1      0.3107117351422                    0          0.311177171          8.535895007
          "BPM.8R3.B1"         "BPM.9R3.B1"          3825.903227          3864.968238                    1       0.100737576764                    0          0.097012441          8.847072178
          "BPM.9R3.B1"        "BPM.10R3.B1"          3864.968238          3905.431248                    1       0.071615311895                    0          0.070559466          8.944084619
         "BPM.10R3.B1"        "BPM.11R3.B1"          3905.431248          3958.211959                    1       0.088343654603                    0          0.094577835          9.014644085
         "BPM.11R3.B1"        "BPM.12R3.B1"          3958.211959          4012.935475                    1       0.099767430497                    0          0.108575188           9.10922192
         "BPM.12R3.B1"        "BPM.13R3.B1"          4012.935475          4066.383991                    1       0.125737297834                    0          0.119206461          9.217797108
         "BPM.13R3.B1"        "BPM.14R3.B1"          4066.383991          4119.832506                    1       0.117056967696                    0          0.107520798          9.337003569
         "BPM.14R3.B1"        "BPM.15R3.B1"          4119.832506          4173.281022                    1      0.1256413776544                    0          0.134553666          9.444524367
         "BPM.15R3.B1"        "BPM.16R3.B1"          4173.281022          4226.729538                    1     0.07767041905831                    0          0.120831106          9.579078033
         "BPM.16R3.B1"        "BPM.17R3.B1"          4226.729538          4280.178054                    1      0.1882411558713                    0          0.137452108          9.699909139
         "BPM.17R3.B1"        "BPM.18R3.B1"          4280.178054           4333.62657                    1       0.114163629341                    0          0.107516066          9.837361247
         "BPM.18R3.B1"        "BPM.19R3.B1"           4333.62657          4387.075086                    1       0.121094352444                    0          0.134588997          9.944877313
         "BPM.19R3.B1"        "BPM.20R3.B1"          4387.075086          4440.523602                    1       0.114841157026                    0           0.12083754          10.07946631
         "BPM.20R3.B1"        "BPM.21R3.B1"          4440.523602          4493.972118                    1       0.144692567485                    0           0.13741566          10.20030385
         "BPM.21R3.B1"        "BPM.22R3.B1"          4493.972118          4547.420634                    1       0.112781960422                    0           0.10751082          10.33771951
         "BPM.22R3.B1"        "BPM.23R3.B1"          4547.420634           4600.86915                    1      0.1302359428102                    0           0.13374267          10.44523033
         "BPM.23R3.B1"        "BPM.24R3.B1"           4600.86915          4654.317666                    1      0.1278778852298                    0           0.12317672            10.578973
         "BPM.24R3.B1"        "BPM.25R3.B1"          4654.317666          4707.766181                    1       0.139867394853                    0           0.14092833          10.70214972
         "BPM.25R3.B1"        "BPM.26R3.B1"          4707.766181          4761.214697                    1       0.108069771162                    0           0.10731518          10.84307805
         "BPM.26R3.B1"        "BPM.27R3.B1"          4761.214697          4814.663213                    1       0.128220236272                    0           0.13435759          10.95039323
         "BPM.27R3.B1"        "BPM.28R3.B1"          4814.663213          4868.111729                    1       0.123120127058                    0           0.12340031          11.08475082
         "BPM.28R3.B1"        "BPM.29R3.B1"          4868.111729          4921.560245                    1       0.141453317004                    0           0.14026026          11.20815113
         "BPM.29R3.B1"        "BPM.30R3.B1"          4921.560245          4975.008761                    1       0.103663125165                    0            0.1071548          11.34841139
         "BPM.30R3.B1"        "BPM.31R3.B1"          4975.008761          5028.457277                    1      0.1333434598269                    0           0.13499161          11.45556619
         "BPM.31R3.B1"        "BPM.32R3.B1"          5028.457277          5081.905793                    1      0.1210260063501                    0           0.12358005           11.5905578
         "BPM.32R3.B1"        "BPM.33R3.B1"          5081.905793          5135.354309                    1       0.148439440751                    0           0.13958276          11.71413785
         "BPM.33R3.B1"        "BPM.34R3.B1"          5135.354309          5188.802825                    1       0.115554594755                    0           0.10703033          11.85372061
         "BPM.34R3.B1"        "BPM.33L4.B1"          5188.802825           5242.25134                    1        0.11975975029                    0             0.135642          11.96075094
         "BPM.33L4.B1"        "BPM.32L4.B1"           5242.25134          5295.699856                    1       0.122870940778                    0           0.12371475          12.09639294
         "BPM.32L4.B1"        "BPM.31L4.B1"          5295.699856          5349.148372                    1       0.148047455454                    0           0.13889943          12.22010769
         "BPM.31L4.B1"        "BPM.30L4.B1"          5349.148372          5402.596888                    1       0.114501589701                    0           0.10694215          12.35900712
         "BPM.30L4.B1"        "BPM.29L4.B1"          5402.596888          5456.045404                    1       0.120874723973                    0           0.13630575          12.46594927
         "BPM.29L4.B1"        "BPM.28L4.B1"          5456.045404           5509.49392                    1       0.125598133212                    0           0.12380355          12.60225502
         "BPM.28L4.B1"        "BPM.27L4.B1"           5509.49392          5562.942436                    1        0.14630569345                    0           0.13821375          12.72605857
         "BPM.27L4.B1"        "BPM.26L4.B1"          5562.942436          5616.390952                    1       0.113349515859                    0           0.10689056          12.86427232
         "BPM.26L4.B1"        "BPM.25L4.B1"          5616.390952          5669.839468                    1       0.120826248534                    0           0.13697984          12.97116288
         "BPM.25L4.B1"        "BPM.23L4.B1"          5669.839468            5776.7365                    1       0.277684155769                    0           0.26137501          13.10814272
         "BPM.23L4.B1"        "BPM.22L4.B1"            5776.7365          5830.185015                    1      0.0982464439581                    0            0.1068757          13.36951773
         "BPM.22L4.B1"        "BPM.21L4.B1"          5830.185015          5883.633531                    1      0.1304206397055                    0           0.13766105          13.47639343
         "BPM.21L4.B1"        "BPM.20L4.B1"          5883.633531          5937.082047                    1      0.1314334430844                    0           0.12080269          13.61405448
         "BPM.20L4.B1"        "BPM.19L4.B1"          5937.082047          5990.530563                    1       0.132487071414                    0           0.13434996          13.73485717
         "BPM.19L4.B1"        "BPM.18L4.B1"          5990.530563          6043.979079                    1       0.083712705243                    0           0.10754431          13.86920713
         "BPM.18L4.B1"        "BPM.17L4.B1"          6043.979079          6097.427595                    1       0.151741255562                    0           0.13769821          13.97675144
         "BPM.17L4.B1"        "BPM.16L4.B1"          6097.427595          6150.876111                    1       0.132445168824                    0           0.12079517          14.11444965
         "BPM.16L4.B1"        "BPM.15L4.B1"          6150.876111          6204.324627                    1       0.135637245876                    0           0.13431492          14.23524482
         "BPM.15L4.B1"        "BPM.14L4.B1"          6204.324627          6257.773143                    1      0.1092457911164                    0           0.10755057          14.36955974
         "BPM.14L4.B1"        "BPM.13L4.B1"          6257.773143          6311.221659                    1      0.1241630622585                    0           0.13773455          14.47711031
         "BPM.13L4.B1"        "BPM.11L4.B1"          6311.221659           6418.11869                    1      0.2687406262511                    0            0.2599761          14.61484486
         "BPM.11L4.B1"        "BPM.10L4.B1"           6418.11869          6469.957401                    1       0.110719758325                    0            0.1080631          14.87482096
         "BPM.10L4.B1"         "BPM.9L4.B1"          6469.957401          6509.022412                    1        0.11601697369                    0           0.12621804          14.98288406
          "BPM.9L4.B1"         "BPM.7L4.B1"          6509.022412          6588.549433                    1       0.316007838888                    0           0.31105493           15.1091021
          "BPM.7L4.B1"       "BPMYB.6L4.B1"          6588.549433          6685.153433                    1      0.1385432366878                    0           0.13346199          15.42015703
        "BPMYB.6L4.B1"       "BPMYA.5L4.B1"          6685.153433          6722.153433                    1     0.01512891763075                    0           0.02611364          15.55361902
        "BPMYA.5L4.B1"      "BPMWI.A5L4.B1"          6722.153433          6798.755933                    1     0.03329910770985                    0           0.03212775          15.57973266
       "BPMWI.A5L4.B1"      "BPMWA.B5L4.B1"          6798.755933          6824.619933                    1      0.0094244628353                    0           0.01368396          15.61186041
       "BPMWA.B5L4.B1"      "BPMWA.A5L4.B1"          6824.619933          6833.504933                    1      0.0103002659741                    0           0.00506603          15.62554437
       "BPMWA.A5L4.B1"      "BPMWA.A5R4.B1"          6833.504933          6881.553933                    1      0.0358612512042                    0           0.03057894           15.6306104
       "BPMWA.A5R4.B1"      "BPMWA.B5R4.B1"          6881.553933          6890.438933                    1      0.0040704202574                    0           0.00619629          15.66118934
       "BPMWA.B5R4.B1"       "BPMYB.5R4.B1"          6890.438933          6992.829433                    1      0.0806397422796                    0           0.07655633          15.66738563
        "BPMYB.5R4.B1"       "BPMYA.6R4.B1"          6992.829433          7024.393433                    1       0.021430554068                    0           0.01436317          15.74394196
        "BPMYA.6R4.B1"         "BPM.7R4.B1"          7024.393433          7120.909433                    1       0.106362130493                    0           0.16683805          15.75830513
          "BPM.7R4.B1"         "BPM.8R4.B1"          7120.909433          7158.698443                    1       0.133893213383                    0           0.15510217          15.92514318
          "BPM.8R4.B1"         "BPM.9R4.B1"          7158.698443          7197.763454                    1       0.225285748345                    0           0.13114406          16.08024535
          "BPM.9R4.B1"        "BPM.10R4.B1"          7197.763454          7238.226465                    1       0.122769974672                    0           0.15829071          16.21138941
         "BPM.10R4.B1"        "BPM.11R4.B1"          7238.226465          7290.065175                    1       0.055240014845                    0            0.1184009          16.36968012
         "BPM.11R4.B1"        "BPM.12R4.B1"          7290.065175          7344.788691                    1      0.1772361564469                    0           0.14053834          16.48808102
         "BPM.12R4.B1"        "BPM.13R4.B1"          7344.788691          7398.237207                    1      0.1601601639061                    0           0.10734171          16.62861936
         "BPM.13R4.B1"        "BPM.14R4.B1"          7398.237207          7451.685723                    1       0.098649609998                    0           0.13105311          16.73596107
         "BPM.14R4.B1"        "BPM.15R4.B1"          7451.685723          7505.134239                    1       0.073769559503                    0           0.12117794          16.86701418
         "BPM.15R4.B1"        "BPM.16R4.B1"          7505.134239          7558.582755                    1       0.161315170439                    0           0.14105814          16.98819212
         "BPM.16R4.B1"        "BPM.17R4.B1"          7558.582755          7612.031271                    1       0.165816901396                    0           0.10676968          17.12925026
         "BPM.17R4.B1"        "BPM.18R4.B1"          7612.031271          7665.479786                    1       0.104427972266                    0           0.13105869          17.23601994
         "BPM.18R4.B1"        "BPM.19R4.B1"          7665.479786          7718.928302                    1       0.078219780848                    0           0.12118173          17.36707863
         "BPM.19R4.B1"        "BPM.20R4.B1"          7718.928302          7772.376818                    1      0.1660778145482                    0           0.14105118          17.48826036
         "BPM.20R4.B1"        "BPM.21R4.B1"          7772.376818          7825.825334                    1      0.1649942548458                    0            0.1067666          17.62931154
         "BPM.21R4.B1"        "BPM.22R4.B1"          7825.825334           7879.27385                    1        0.09057231642                    0           0.13106491          17.73607814
         "BPM.22R4.B1"        "BPM.23R4.B1"           7879.27385          7932.722366                    1       0.080574282755                    0           0.12114666          17.86714305
         "BPM.23R4.B1"        "BPM.24R4.B1"          7932.722366          7986.170882                    1       0.155351285844                    0           0.14099327          17.98828971
         "BPM.24R4.B1"        "BPM.26R4.B1"          7986.170882          8093.067914                    1       0.261630255728                    0           0.23782323          18.12928298
         "BPM.26R4.B1"        "BPM.27R4.B1"          8093.067914           8146.51643                    1        0.07209646908                    0           0.12114447          18.36710621
         "BPM.27R4.B1"        "BPM.28R4.B1"           8146.51643          8199.964946                    1      0.1694310726284                    0            0.1409972          18.48825068
         "BPM.28R4.B1"        "BPM.29R4.B1"          8199.964946          8253.413461                    1      0.1676960792176                    0           0.10676366          18.62924788
         "BPM.29R4.B1"        "BPM.30R4.B1"          8253.413461          8306.861977                    1       0.096782815306                    0            0.1310578          18.73601154
         "BPM.30R4.B1"        "BPM.31R4.B1"          8306.861977          8360.310493                    1        0.07584944004                    0           0.12114231          18.86706934
         "BPM.31R4.B1"        "BPM.32R4.B1"          8360.310493          8413.759009                    1       0.148167703563                    0           0.14100116          18.98821165
         "BPM.32R4.B1"        "BPM.33R4.B1"          8413.759009          8467.207525                    1       0.175095738585                    0           0.10676542          19.12921281
         "BPM.33R4.B1"        "BPM.34R4.B1"          8467.207525          8520.656041                    1       0.095600446785                    0           0.13105428          19.23597823
         "BPM.34R4.B1"        "BPM.33L5.B1"          8520.656041          8574.104557                    1       0.077538115664                    0           0.12114012          19.36703251
         "BPM.33L5.B1"        "BPM.32L5.B1"          8574.104557          8627.553073                    1      0.1497211797328                    0           0.14100511          19.48817263
         "BPM.32L5.B1"        "BPM.31L5.B1"          8627.553073          8681.001589                    1      0.1676566124562                    0           0.10676719          19.62917774
         "BPM.31L5.B1"        "BPM.30L5.B1"          8681.001589          8734.450105                    1       0.102439651191                    0           0.13105073          19.73594493
         "BPM.30L5.B1"        "BPM.28L5.B1"          8734.450105          8841.347136                    1       0.214830363059                    0           0.26214705          19.86699566
         "BPM.28L5.B1"        "BPM.27L5.B1"          8841.347136          8894.795652                    1       0.176076722413                    0           0.10676894          20.12914271
         "BPM.27L5.B1"        "BPM.25L5.B1"          8894.795652          9001.692684                    1       0.201180545426                    0           0.25218294          20.23591165
         "BPM.25L5.B1"        "BPM.24L5.B1"          9001.692684            9055.1412                    1      0.1368763226235                    0           0.14101301          20.48809459
         "BPM.24L5.B1"        "BPM.23L5.B1"            9055.1412          9108.589716                    1      0.1638468516575                    0           0.10677072           20.6291076
         "BPM.23L5.B1"        "BPM.22L5.B1"          9108.589716          9162.038232                    1        0.10332411464                    0           0.13104363          20.73587832
         "BPM.22L5.B1"        "BPM.21L5.B1"          9162.038232          9215.486748                    1       0.071375420294                    0           0.12113363          20.86692195
         "BPM.21L5.B1"        "BPM.20L5.B1"          9215.486748          9268.935264                    1       0.154918614213                    0           0.14102481          20.98805558
         "BPM.20L5.B1"        "BPM.19L5.B1"          9268.935264          9322.383779                    1       0.172487258453                    0           0.10681142          21.12908039
         "BPM.19L5.B1"        "BPM.18L5.B1"          9322.383779          9375.832295                    1        0.11431817711                    0           0.13109458          21.23589181
         "BPM.18L5.B1"        "BPM.17L5.B1"          9375.832295          9429.280811                    1        0.07169618313                    0           0.12113739          21.36698639
         "BPM.17L5.B1"        "BPM.16L5.B1"          9429.280811          9482.729327                    1      0.1468194955362                    0            0.1410179          21.48812378
         "BPM.16L5.B1"        "BPM.15L5.B1"          9482.729327          9536.177843                    1      0.1654476454078                    0           0.10680835          21.62914168
         "BPM.15L5.B1"        "BPM.13L5.B1"          9536.177843          9643.074875                    1       0.183561644644                    0           0.25224198          21.73595003
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.159558067431                    0           0.14248933          21.98819201
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1       0.153864042951                    0           0.10345872          22.13068134
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.105868651407                    0           0.12686338          22.23414006
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1       0.071704297096                    0           0.10924039          22.36100344
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.2273606691029                    0           0.19421792          22.47024383
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1      0.1232004718241                    0            0.0934636          22.66446175
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.089058132687                    0           0.09507171          22.75792535
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1       0.001013447604                    0            0.0171122          22.85299706
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1       0.003126730415                    0    0.006510760000001          22.87010926
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1        0.01025893035                    0           0.00297149          22.87662002
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1       0.997543831123                    0    0.008592099999998          22.87959151
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1       0.008321306996                    0    0.001192970000002          22.88818361
         "BPMS.2L5.B1"       "BPMSW.1L5.B1"          10158.24665          10168.21165                    1       0.993737802558                    0   0.0008731699999984          22.88937658
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1       0.502237684585                    0            0.4938537          22.89024975
        "BPMSW.1R5.B1"        "BPMS.2R5.B1"          10211.33965          10221.30465                    1         0.0009959908                    0    0.001116199999998          23.38410345
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1       0.001076627723                    0           0.00171752          23.38521965
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1       0.996731829102                    0           0.00730897          23.38693717
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1       0.002424625108                    0    0.006120580000001          23.39424614
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1       0.017554448269                    0           0.01305237          23.40036672
