@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ CG %le 0.00040556693152738057
@ CG_std %le 1.016646289019529e-06
@ QG %le 0.9374333342772697
@ Q1F %le 0.31300635133449045
@ Q2F %le 0.3170063933371513
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds"
*                 NAME                    S                COUNT               F1001W               FWSTD1               F1001R               F1001I               F1010W               FWSTD2               F1010R               F1010I                Q1001             Q1001STD                Q1010             Q1010STD            MDLF1001R            MDLF1001I            MDLF1010R            MDLF1010I
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.10R2.B1"          573.6580318                    1     0.02360612603566    0.002285803474043    -0.02090761464901     0.01095996515049      0.0191150108586    0.002199758203171   -0.009028838596525    -0.01684825550976      0.4231557100609     0.01245963253325      0.6717042127629     0.03366227492421                    0                    0                    0                    0
         "BPM.11R2.B1"          625.4967424                    1     0.02740526926453    0.001757775554576    -0.02523136761059     0.01069704968488     0.02184159816209    0.001839153518784    -0.02111282488496    0.005595000951857      0.4361807691719    0.008780781730239      0.4587708705358    0.001078904728928                    0                    0                    0                    0
         "BPM.13R2.B1"          733.6687742                    1     0.02762796590687     0.00171581054708    -0.02501600274079     0.01172621452232     0.02193743781194    0.002452961098451     0.02016026086351   -0.008649569912322      0.4302367615146     0.01043191107746       0.935496400798   0.0003342507603773                    0                    0                    0                    0
         "BPM.14R2.B1"          787.1172901                    1     0.02815823305724    0.002336091150947    -0.02298742793012     0.01626235671923     0.02394385950205    0.001971588390665   -0.008947427886109    -0.02220927603676      0.4020074088294     0.00760731171759      0.6890472907722      0.0160354924571                    0                    0                    0                    0
         "BPM.15R2.B1"           840.565806                    1     0.02606943308609    0.001032638291686    -0.02500921445032     0.00735897642393     0.02344868957702    0.001684023559982    -0.02281173328451    0.005428247178971      0.4544540239892      0.0193158061996      0.4628192041348     0.02974400941869                    0                    0                    0                    0
         "BPM.16R2.B1"          894.0143219                    1     0.02710683593633   0.0009241053187845    -0.01769799729109     0.02053196158099     0.02470988375734    0.001394382207547      0.0187750469385     0.01606474300319       0.363223477802     0.08339712170215      0.1126436898742      0.1433782987293                    0                    0                    0                    0
         "BPM.18R2.B1"          1000.911354                    1     0.02541125473147    0.002204641014424    -0.01942330769133     0.01638496217133     0.02031582543069    0.002166836856505   -0.006555555026555    -0.01922907853289      0.3884720890316    0.002865243404456      0.6977077496765     0.02865334872874                    0                    0                    0                    0
         "BPM.19R2.B1"           1054.35987                    1     0.02839301470243    0.001304747694488     -0.0228921169951     0.01679625742167     0.02197618102765    0.002195780768878    -0.02184119896497    0.002431986910472      0.3992555466405     0.00349701410351      0.4823510207696     0.02031569072649                    0                    0                    0                    0
         "BPM.20R2.B1"          1107.808386                    1     0.02631851804294   0.0008999662570874    -0.01878911602418     0.01842914840697     0.02155184778117   0.0006598636433607    0.004225721729976     0.02113351411014      0.3765392668147     0.01692945198496      0.2185906253268   0.0004813651202321                    0                    0                    0                    0
         "BPM.21R2.B1"          1161.256901                    1     0.02996938605269    0.001847356005007    -0.02110624172686     0.02127652839498     0.01868671966967    0.002062451713804     0.01859915480091   -0.001806912478364      0.3743605463007     0.01443332438412      0.9845864285306     0.02158778929639                    0                    0                    0                    0
         "BPM.22R2.B1"          1214.705417                    1      0.0234469950157    0.002095074912987     -0.0192527305683     0.01338259843718     0.02296977826723    0.001994719759734  -0.0001267584024123    -0.02296942850733      0.4033244034098      0.0551624026648      0.7491217011986     0.02606434330431                    0                    0                    0                    0
         "BPM.23R2.B1"          1268.153933                    1     0.02579379333242    0.001153585694603    -0.01947810835707     0.01690925986865     0.02365484968935    0.001708316598343    -0.02360962178148    0.001462078370445      0.3862172920102     0.01219265836729      0.4901565462714    0.004515672783817                    0                    0                    0                    0
         "BPM.24R2.B1"          1321.602449                    1     0.02691067450978   0.0009808218285056     -0.0158004916277     0.02178368350152     0.02272844850745   0.0006963930522873    0.003423708699351     0.02246910301498      0.3498742544308   0.0001272971292042       0.225934027475     0.01292082554404                    0                    0                    0                    0
         "BPM.25R2.B1"          1375.050965                    1     0.02622375920209    0.001738836472012    -0.01874841597303     0.01833527870504     0.02108921514628    0.002816098899525     0.02063976286817   -0.004330725601097       0.376773019621     0.01591686234536      0.9670829391411    0.007700188326056                    0                    0                    0                    0
         "BPM.26R2.B1"          1428.499481                    1     0.03043223755526    0.001964784186081    -0.01239741137414     0.02779253989545     0.02439107813367    0.001726331504594    0.001686145173263    -0.02433272707646       0.316778346571     0.01522956433913      0.7610110976452     0.03225867358529                    0                    0                    0                    0
         "BPM.27R2.B1"          1481.947997                    1     0.03116358253634    0.001780395182029    -0.02258595152307     0.02147192749375     0.02968911627374    0.001699377200503    -0.02851347362931     0.00827196752328      0.3790234496768       0.029731237275      0.4550615805069    0.005421179647642                    0                    0                    0                    0
         "BPM.28R2.B1"          1535.396513                    1     0.03420279634143    0.001081167691801    -0.01947376407156     0.02811767754382     0.01887423428564    0.001800105155961    0.007948696852044     0.01711884745605      0.3464048078085     0.04068672119588       0.180815034718     0.05636417320732                    0                    0                    0                    0
         "BPM.29R2.B1"          1588.845029                    1     0.02961409386063    0.001827610827548    -0.01845268523327     0.02316231773524     0.02162149695275    0.002125827587123     0.02161976735763  -0.0002734773845501       0.357064507174     0.01949681832402      0.9979868906257     0.01769801782574                    0                    0                    0                    0
         "BPM.30R2.B1"          1642.293545                    1     0.02526987042361    0.002020136591283    -0.01165664265222     0.02242072776037     0.02036654918456    0.001984451022455    0.001603182290018    -0.02030335273377      0.3263059311339      0.0160242442692      0.7625410850179     0.02212815901286                    0                    0                    0                    0
         "BPM.31R2.B1"           1695.74206                    1     0.02921736160664    0.001405725093485    -0.01887199735536     0.02230475140127     0.02244725893316    0.001837429313553    -0.02244725746292  -8.124398783858e-06      0.3617624480755   0.0007780581308686      0.5000576033919     0.02336555190729                    0                    0                    0                    0
         "BPM.32R2.B1"          1749.190576                    1     0.02697816877087   0.0007832213681039    -0.01403524717061     0.02303982263581     0.02206480927822   0.0008021114987155   0.0009763027269422     0.02204319943814      0.3370796154952     0.02468693874434      0.2429555633429    0.008980279282265                    0                    0                    0                    0
         "BPM.33R2.B1"          1802.639092                    1     0.02486038046928    0.001203773971247      -0.020001580464     0.01476398645419     0.02281607759933    0.001088162383708     0.02101678573072   -0.008880772183056      0.3987984580455      0.1005927687153      0.9363700336515      0.0533047020793                    0                    0                    0                    0
         "BPM.33L3.B1"          1909.536124                    1     0.02858237048878    0.001434662528039   -0.008563764609718     0.02726928379088     0.01777701364671    0.002737297942796    -0.01684378521204   -0.005684110653937      0.2984294494142     0.04930045610715      0.5517986175471     0.02621968089613                    0                    0                    0                    0
         "BPM.31L3.B1"          2016.433156                    1     0.02684357225576    0.001606360497838    -0.01033982795347     0.02477226936199     0.02313509614777    0.002397233162973     0.02313288631196  -0.0003197571645588      0.3129317389016     0.02998943279116        0.99780020133     0.02997734642732                    0                    0                    0                    0
         "BPM.30L3.B1"          2069.881672                    1     0.02645849683113    0.002098339543283   -0.004908046971645     0.02599929094201     0.02223644726852    0.002168767388305    0.004599220574805    -0.02175561438411      0.2796952101133    0.007091197941158      0.7831577624951     0.01083518364279                    0                    0                    0                    0
         "BPM.29L3.B1"          2123.330188                    1     0.02526116572667    0.001471763993142   -0.006321841586794     0.02445732636291     0.02063311454785    0.002293344358209    -0.02003432674776   -0.004934690234323      0.2902579349905     0.02712200705126      0.5384366150757   0.0007929581980612                    0                    0                    0                    0
         "BPM.27L3.B1"           2230.22722                    1     0.03436243886813    0.001905991767531   -0.006503044208766     0.03374148219899     0.03216140682324    0.001764277759632     0.03141073946896   -0.006908077508457      0.2803026052813     0.04614600362837      0.9655459929063     0.07699886396653                    0                    0                    0                    0
         "BPM.25L3.B1"          2337.124251                    1     0.02828098198894     0.00113143251367    -0.00280532205666      0.0281415015665     0.01982970901185    0.001775974599632    -0.01833050894872   -0.007563716095647      0.2658133239803    0.001875912045698      0.5622847435997    0.004052891277819                    0                    0                    0                    0
         "BPM.24L3.B1"          2390.572767                    1     0.02708371287792   0.0008552035460432  -0.0009961811374746     0.02706538613054     0.02256626445143   0.0009490990625757   -0.004728536992614     0.02206529467742      0.2558552874205     0.01279728700912      0.2835983374329     0.02315632927829                    0                    0                    0                    0
         "BPM.23L3.B1"          2444.021283                    1     0.02591650313211    0.001714767814319   -0.002402827724724     0.02580487460776     0.02185823836467     0.00254243372677       0.021761929074    0.002049640794121      0.2647771447473    0.005914467482876     0.01494587113254     0.01165101618384                    0                    0                    0                    0
         "BPM.22L3.B1"          2497.469799                    1     0.03025319244469    0.001844489867267    0.002966171926925     0.03010743225842       0.025104149819    0.001981219904676    0.008145335127834    -0.02374598605639      0.2343705568328    0.009044826885386      0.8025915706805    0.001431774676152                    0                    0                    0                    0
         "BPM.21L3.B1"          2550.918315                    1     0.02657561459217    0.001120530163333   -0.001323845510924     0.02654262089573     0.02379051831022   0.0005974282899495    -0.02324825513485   -0.005050484595898      0.2579314739078     0.02138846695504      0.5340460410192     0.03635044882651                    0                    0                    0                    0
         "BPM.20L3.B1"          2604.366831                    1     0.03298441854165    0.001098136989404   0.0005507733104497     0.03297981981897     0.02694864935594    0.001264898742577   -0.003911814588133     0.02666322202469       0.247342309709    0.004476880222099      0.2731845394227    0.003249356195563                    0                    0                    0                    0
         "BPM.18L3.B1"          2711.263863                    1     0.03079868951063    0.001217209142825    -0.01257334886939     0.02811530141722     0.02148623082834    0.001366452333872   -0.003409022498106    -0.02121406799311      0.3169291928186     0.07640204396806      0.7246411871807     0.07332954162538                    0                    0                    0                    0
         "BPM.16L3.B1"          2818.160894                    1     0.02977306856027    0.001199457171586    0.003954118173448     0.02950933006635     0.02133702793534   0.0008349639148611    -0.01125597523755     0.01812654910802      0.2288002272388    0.004361834008453      0.3384413485281    0.004927670007782                    0                    0                    0                    0
         "BPM.15L3.B1"           2871.60941                    1     0.02823420264095    0.001646029604735    0.004365275144151     0.02789470508333     0.02167350233254    0.002019614856368     0.02020040613145    0.007853935031764      0.2252940344963     0.01712287757611     0.05901701018258    0.005902155998357                    0                    0                    0                    0
         "BPM.14L3.B1"          2925.057926                    1     0.03187592367993    0.002229482964697     0.01098731928616     0.02992245520262     0.02224440022255    0.002343974287655      0.0130893364021    -0.01798562241941      0.1939919803752    0.004530062129867      0.8501274417565     0.04324237712046                    0                    0                    0                    0
         "BPM.13L3.B1"          2978.506442                    1     0.02817503067995   0.0009896813798225    0.004545305002659      0.0278059805842     0.02364124128314     0.00121455957847    -0.01715619073757    -0.01626571267371      0.2242118145809     0.03436892688679      0.6207605507232      0.0313803210514                    0                    0                    0                    0
         "BPM.12L3.B1"          3031.954958                    1     0.03476500832116    0.001205827855967     0.02046717103639     0.02810161406996     0.03007603174223    0.001002145742214    0.003405232630685     0.02988263837232      0.1498142473026      0.0770830890857       0.231941626034      0.1027493230294                    0                    0                    0                    0
         "BPM.10L3.B1"          3138.184185                    1     0.02910043399312    0.002350797243166     0.01647870467468     0.02398515271647     0.02177577441532    0.003479204289696    0.007905225373557    -0.02029018884043      0.1541929624736     0.02650313018496       0.809128610216     0.02723009868958                    0                    0                    0                    0
          "BPM.9L3.B1"          3177.249195                    1     0.02804718722422    0.001629886831216    0.006054142758103     0.02738598303248     0.02268869213762    0.003332150118422    -0.01424347773223    -0.01766069344639      0.2153729749993    0.001737346439854      0.6419821422837    0.007126824337278                    0                    0                    0                    0
          "BPM.8L3.B1"          3217.712206                    1     0.02557506490285    0.001481435267885    -0.01212539990426      0.0225179622068     0.02459622955017     0.00177043648737    -0.01743712791971     0.01734707692946      0.3286150916482     0.01402205315069      0.3754120269034     0.03787000097087                    0                    0                    0                    0
          "BPM.7L3.B1"          3256.776216                    1     0.02578871464819   0.0008679560056918    -0.02417885371714    0.008968881542905     0.02269548070663   0.0008688570009864     0.01348409754019     0.01825551856375      0.4434672634844    0.008942234529432       0.148747956296    0.001061789537964                    0                    0                    0                    0
          "BPM.6L3.B1"          3329.415216                    1     0.05665577003151    0.007512724644776    -0.05643933015863    0.004947553851101     0.05985054695799     0.00401408078858     0.01127992349821     -0.0587779830978      0.4860838196613      0.1104458405214      0.7801761173982      0.2400355864917                    0                    0                    0                    0
         "BPMW.5L3.B1"          3400.089716                    1     0.02885154193679    0.002328144323637    -0.01837221893926     0.02224574214043     0.01868626418022    0.001480931873288    -0.00517493079768    -0.01795540476436       0.359867984467    0.009039714995784      0.7053402192979    0.002658607700264                    0                    0                    0                    0
        "BPMWE.4L3.B1"          3475.217716                    1     0.02769132214635    0.006575926419452    -0.01736957867073     0.02156634088143     0.03060796499655     0.01246774568915    -0.01735191347502    -0.02521425430159       0.357911237983     0.08915403030629      0.6540696624146     0.01590850274532                    0                    0                    0                    0
         "BPMW.4L3.B1"          3502.762716                    1     0.02278496509372    0.003346281557038    -0.01989032451127     0.01111438820441     0.02659159766883    0.003536100862472     -0.0265911149396   0.0001602274943428      0.4189007083339      0.0179454894342      0.4990410071492      0.0902069690716                    0                    0                    0                    0
         "BPMW.4R3.B1"          3547.727716                    1     0.03210381754978    0.002330662057887    0.004461130924013     0.03179234832705     0.02008821422645    0.001678391555228   0.0006408656621623      0.0200779889932      0.2278121045521      0.1120778682726      0.2449216865965     0.06890981889576                    0                    0                    0                    0
        "BPMWE.4R3.B1"          3575.272716                    1     0.02867531822954    0.002794473648306     0.01071638954669      0.0265976102432     0.01503420846258    0.005056680737178    0.003348475486783     0.01465657313326        0.18904194681     0.04940066625638      0.2142526020356     0.01556719387652                    0                    0                    0                    0
         "BPMW.5R3.B1"          3650.400716                    1     0.04887739788808     0.01167397413282     0.04250199412185     0.02413670482846     0.04285632491836     0.01332737694739     0.04253926875744    0.005203383427168     0.08220017168474      0.0383658987865     0.01937152786098     0.01857343672765                    0                    0                    0                    0
       "BPMWJ.A5R3.B1"          3679.118716                    1     0.03290219372847    0.002234334301304      0.0153611583673     0.02909620534984      0.0224932837986    0.002515874480374     0.02100626913089   -0.008042665804624      0.1726901903965     0.07073632965013      0.9418046295868      0.0218343753608                    0                    0                    0                    0
        "BPMWC.6R3.B1"          3718.936716                    1      0.0459330956659    0.002729380456731     0.02050701382827     0.04110123673687     0.04707800641285    0.002779992623906     0.02808546111087    -0.03778287392455      0.1763433272099     0.06249005664848      0.8517356650065     0.02896413378482                    0                    0                    0                    0
          "BPM.8R3.B1"          3825.903227                    1     0.03008438892454    0.001972437192395     0.02989920431485   -0.003332872380151     0.02297200802423    0.002861432424947     -0.0131460386192     0.01883865232143      0.9823318936609    0.009792307642152      0.3469672455151    0.009661453423501                    0                    0                    0                    0
          "BPM.9R3.B1"          3864.968238                    1     0.02666914554759    0.002067871516196     0.02303064825873    -0.01344739993535     0.02325677548867    0.001791235729449    0.003058480041127     0.02305478921978      0.9158880753746     0.01798610952842      0.2290088550832    0.001227393298685                    0                    0                    0                    0
         "BPM.10R3.B1"          3905.431248                    1     0.02692541080942    0.001389904257785     0.02346159597908    -0.01321102802096     0.02200948251607    0.002460327696613     0.02044129947715    0.008159080604484      0.9183791755296    0.007755298819238     0.06044238409601     0.01504547647248                    0                    0                    0                    0
         "BPM.11R3.B1"          3958.211959                    1     0.02689026152383    0.001509021790611     0.02311964898652    -0.01373200624672     0.01898849201287    0.002412092459005     0.01466291880447    -0.01206489291524      0.9146989990242     0.02425276891373      0.8904219030619     0.02691340527073                    0                    0                    0                    0
         "BPM.12R3.B1"          4012.935475                    1     0.02651610498325    0.001105626466255       0.025378853212   -0.007682293480897     0.02295635080795   0.0008442726363706    -0.00909984907077    -0.02107573935374      0.9532186085685       0.016234395868      0.6851300400826     0.01071337443792                    0                    0                    0                    0
         "BPM.13R3.B1"          4066.383991                    1     0.02979922391961    0.001360059387886     0.02920623281091    -0.00591521015737     0.01983459016555    0.002715042439355    -0.01666267247389     0.01075947550131      0.9681961589628    0.004290884783498      0.4087464665803     0.01004290601187                    0                    0                    0                    0
         "BPM.14R3.B1"          4119.832506                    1     0.03383280487818    0.002088444348507     0.03117530989708    -0.01314377186147     0.02950158395731    0.001861510440135     0.01231104815003      0.0268101016305      0.9364980673866     0.02247810124812      0.1814879955528     0.01626930028316                    0                    0                    0                    0
         "BPM.16R3.B1"          4226.729538                    1     0.02684981492416      0.0012279204367     0.02683107347965    0.001003024122959     0.02204917891568   0.0009323447054996   -0.007075580974631    -0.02088306598005    0.005946908781669    0.005210836037249      0.6980073324551     0.02069323876776                    0                    0                    0                    0
         "BPM.17R3.B1"          4280.178054                    1     0.02835594993517   0.0009212430295799     0.02668274851878   -0.009596396626292     0.01953796777409    0.001676023972237    -0.01696789948657    0.009686205229868      0.9450527245342    0.007225643995876      0.4174441984774     0.03466943740581                    0                    0                    0                    0
         "BPM.18R3.B1"           4333.62657                    1     0.02666227305017    0.001692249843833     0.02547499505294   -0.007867746262713     0.02432563844824    0.001296590649413    0.007036446333614     0.02328572757955      0.9523253319231     0.02352746186447       0.203295309987     0.01431011066243                    0                    0                    0                    0
         "BPM.19R3.B1"          4387.075086                    1     0.02715340079408    0.002483311389655     0.02208083146648    -0.01580329258201     0.02223475613322    0.003844650963339     0.02148585462444   -0.005722100257863      0.9011350837678    0.003966184895277      0.9585754431214     0.02487158631337                    0                    0                    0                    0
         "BPM.20R3.B1"          4440.523602                    1     0.02716385701382    0.001551734587585     0.02580983526987   -0.008469210778449     0.02386683221083    0.001410429810402   -0.009841440876667    -0.02174331440353      0.9495370134092     0.00495546366041      0.6823543916809    0.006831941136297                    0                    0                    0                    0
         "BPM.21R3.B1"          4493.972118                    1     0.02866813737225   0.0009192020388466     0.02521332154925    -0.01364369879644     0.02050104277682    0.001925173458711    -0.01920338634986    0.007177931988738      0.9210578484492    0.007622397343834      0.4430695168077     0.01894729231957                    0                    0                    0                    0
         "BPM.22R3.B1"          4547.420634                    1     0.02793464424064    0.001890696303496      0.0242855562556    -0.01380420610564     0.02481571447063     0.00157968158875    0.003479687093549     0.02457054053982      0.9177377009483     0.01329687026172      0.2276093297799     0.00581279017825                    0                    0                    0                    0
         "BPM.23R3.B1"           4600.86915                    1     0.02783586869301    0.001480502602495     0.02201369643008    -0.01703621892847     0.02411761307814    0.002093126146183     0.02407376323702   -0.001453679536556      0.8951777954076     0.01426815761706      0.9904011809789    0.006345670626383                    0                    0                    0                    0
         "BPM.24R3.B1"          4654.317666                    1     0.02720491806396     0.00121359636469     0.02299505569477    -0.01453736497654     0.02501251497773    0.001153053076488   -0.005175351697239    -0.02447124108665      0.9102753339307     0.02392355710724      0.7168295551367      0.0183933738444                    0                    0                    0                    0
         "BPM.25R3.B1"          4707.766181                    1     0.02837860848587   0.0009089485839381     0.02256330124013    -0.01721170696767     0.01956574478518    0.002891599304877    -0.01931943650803    0.003094792725073      0.8962859343084    0.007939822678503      0.4747196491007    0.008899626868786                    0                    0                    0                    0
         "BPM.26R3.B1"          4761.214697                    1     0.02995664557972    0.001745526885058     0.02391301521882    -0.01804351178494     0.02420251114027    0.001427002262162   0.0005544062568137     0.02419616042262      0.8971213981175     0.01157252737846      0.2463539231827    0.004671946719012                    0                    0                    0                    0
         "BPM.27R3.B1"          4814.663213                    1     0.02764594453818    0.001549813683051     0.01831828912689    -0.02070600233923     0.02153288776526    0.002266236240645     0.02152695835264  -0.0005052915939046      0.8652741806839    0.009069483247044      0.9962649209823     0.01656752850811                    0                    0                    0                    0
         "BPM.28R3.B1"          4868.111729                    1     0.02710671443154    0.001266479924624      0.0209657000822    -0.01718177485991     0.02188545266787    0.001113816451614   -0.004089170841886    -0.02150004000702      0.8907354282693    0.002403630643278      0.7200870143689    0.008236486826679                    0                    0                    0                    0
         "BPM.29R3.B1"          4921.560245                    1      0.0383075485488    0.001178226159752     0.01500734842995    -0.03524553544665     0.03311900496592    0.001013709705975    -0.02986728306544     0.01431132042201      0.8140667468284     0.06235649748475        0.42888318526     0.08839798587152                    0                    0                    0                    0
         "BPM.31R3.B1"          5028.457277                    1     0.02669217526362    0.001915459608289     0.01624448012676    -0.02117992175895      0.0221742608779    0.002435338620973     0.02212248295155    0.001514461468531      0.8541314463451    0.007008944736716     0.01087846012607     0.04241846075196                    0                    0                    0                    0
         "BPM.32R3.B1"          5081.905793                    1     0.02843368535849    0.001343025174338     0.02168618859435    -0.01838977126872     0.02048983167351   0.0009127294007232   0.0006306348254309    -0.02048012455348      0.8880617630944    0.008937204161417      0.7548992351104    0.005122740544333                    0                    0                    0                    0
         "BPM.33R3.B1"          5135.354309                    1     0.02860307560466   0.0008073679712668     0.01857356612775    -0.02175220851647     0.02092522568554    0.001882399922209    -0.02077746305712    0.002482357528859      0.8624806425974     0.01007747406037      0.4810748969814    0.007517598504062                    0                    0                    0                    0
         "BPM.34R3.B1"          5188.802825                    1     0.02551058825772    0.001677635439345     0.01971628312658    -0.01618821463063     0.02448039049419    0.001108027985206    0.002031104117392     0.02439598603894      0.8905889303283     0.02001201850619       0.236779937603     0.02144659384587                    0                    0                    0                    0
         "BPM.33L4.B1"           5242.25134                    1     0.02638493066453    0.001485842039385     0.01448778035749    -0.02205150304367     0.02102870921051    0.002242772100649     0.02102732747181  -0.0002410610990778      0.8425133617549    0.004857431884985      0.9981754987692    0.006938578047959                    0                    0                    0                    0
         "BPM.32L4.B1"          5295.699856                    1     0.02686280029222    0.001244547627522     0.01949518075596    -0.01848101639067     0.02205868790929    0.001020985066136    0.002327666260172    -0.02193553468828      0.8792492647913     0.01084806472235       0.766825595379    0.007092629925988                    0                    0                    0                    0
         "BPM.31L4.B1"          5349.148372                    1     0.02463646663867   0.0008656297643105     0.01202539658729    -0.02150221675448     0.02488772901857    0.002313768196703    -0.02488642326316   0.0002549369892866      0.8311574305014     0.01482869312028      0.4983696707884    0.001528919909312                    0                    0                    0                    0
         "BPM.30L4.B1"          5402.596888                    1     0.02441667680356    0.002014277855223      0.0139717185406     -0.0200241151403     0.02176321508304    0.001496931860863  -0.0001238675991689     0.02176286257754      0.8469588910793     0.01518980111586      0.2509058517807     0.02273550967622                    0                    0                    0                    0
         "BPM.29L4.B1"          5456.045404                    1     0.02796427624046     0.00212177885953     0.01287712483773    -0.02482298131906     0.02118126281537    0.003099472625335     0.02084624086049    0.003752350788525      0.8261622132454   9.872726387768e-05     0.02834457432385     0.02842880844443                    0                    0                    0                    0
         "BPM.28L4.B1"           5509.49392                    1      0.0241010923703    0.001662606317457     0.01420866832415    -0.01946731614518      0.0189094333967    0.001510807838874     0.00519378988829    -0.01818216758202      0.8503463797584     0.04299826238189      0.7942837417652     0.01479974582492                    0                    0                    0                    0
         "BPM.27L4.B1"          5562.942436                    1     0.02267986861527    0.001082933663861    0.009521987246063     -0.0205841735149     0.02021060928607    0.002777286549409    -0.01996557737867   -0.003137586277774       0.818957457326     0.05302056702518      0.5248082714173    0.001461863529384                    0                    0                    0                    0
