@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ Q1 %le 0.31300635133449045
@ MUX %le 70.31300635133445
@ Q2 %le 0.3170063933371513
@ MUY %le 72.31700639333714
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPMR.5R2.B1"         "BPM.6R2.B1"              366.522              439.818                    1       0.159886307818                    0         0.1476789753         0.8884042997
          "BPM.6R2.B1"       "BPM_A.7R2.B1"              439.818              452.693                    1       0.014703126891                    0           0.01649891          1.036083275
        "BPM_A.7R2.B1"         "BPM.9R2.B1"              452.693          533.1950212                    1       0.235190224595                    0          0.240224273          1.052582185
          "BPM.9R2.B1"        "BPM.10R2.B1"          533.1950212          573.6580318                    1      0.1809933395466                    0          0.167478904          1.292806458
         "BPM.10R2.B1"        "BPM.11R2.B1"          573.6580318          625.4967424                    1     0.09129366724663                    0          0.106395881          1.460285362
         "BPM.11R2.B1"        "BPM.13R2.B1"          625.4967424          733.6687742                    1      0.2526878838838                    0          0.256121346          1.566681243
         "BPM.13R2.B1"        "BPM.14R2.B1"          733.6687742          787.1172901                    1        0.14777663978                    0           0.13769199          1.822802589
         "BPM.14R2.B1"        "BPM.15R2.B1"          787.1172901           840.565806                    1       0.102170036372                    0          0.112234509          1.960494579
         "BPM.15R2.B1"        "BPM.16R2.B1"           840.565806          894.0143219                    1       0.128068409327                    0          0.134631426          2.072729088
         "BPM.16R2.B1"        "BPM.17R2.B1"          894.0143219          947.4628378                    1       0.134595742368                    0          0.115820888          2.207360514
         "BPM.17R2.B1"        "BPM.18R2.B1"          947.4628378          1000.911354                    1       0.131306028208                    0           0.13768485          2.323181402
         "BPM.18R2.B1"        "BPM.19R2.B1"          1000.911354           1054.35987                    1      0.1069638316097                    0          0.112228426          2.460866252
         "BPM.19R2.B1"        "BPM.20R2.B1"           1054.35987          1107.808386                    1      0.1328225291533                    0           0.13464094          2.573094678
         "BPM.20R2.B1"        "BPM.21R2.B1"          1107.808386          1161.256901                    1       0.123788912066                    0          0.115827268          2.707735618
         "BPM.21R2.B1"        "BPM.22R2.B1"          1161.256901          1214.705417                    1       0.135700151061                    0          0.137674985          2.823562886
         "BPM.22R2.B1"        "BPM.23R2.B1"          1214.705417          1268.153933                    1       0.110254078523                    0          0.115090839          2.961237871
         "BPM.23R2.B1"        "BPM.24R2.B1"          1268.153933          1321.602449                    1        0.13232409398                    0          0.137684828           3.07632871
         "BPM.24R2.B1"        "BPM.25R2.B1"          1321.602449          1375.050965                    1       0.126813150695                    0           0.11512211          3.214013538
         "BPM.25R2.B1"        "BPM.26R2.B1"          1375.050965          1428.499481                    1      0.1366131767384                    0          0.137672901          3.329135648
         "BPM.26R2.B1"        "BPM.27R2.B1"          1428.499481          1481.947997                    1      0.1211596140499                    0          0.115091191          3.466808549
         "BPM.27R2.B1"        "BPM.28R2.B1"          1481.947997          1535.396513                    1      0.1280953682367                    0          0.137686057           3.58189974
         "BPM.28R2.B1"        "BPM.29R2.B1"          1535.396513          1588.845029                    1       0.108966409496                    0          0.115121715          3.719585797
         "BPM.29R2.B1"        "BPM.30R2.B1"          1588.845029          1642.293545                    1       0.145889394763                    0          0.137671677          3.834707512
         "BPM.30R2.B1"        "BPM.31R2.B1"          1642.293545           1695.74206                    1       0.113744267006                    0           0.11509163          3.972379189
         "BPM.31R2.B1"        "BPM.32R2.B1"           1695.74206          1749.190576                    1       0.129315344223                    0          0.137687272          4.087470819
         "BPM.32R2.B1"        "BPM.33R2.B1"          1749.190576          1802.639092                    1       0.116280217726                    0          0.115121243          4.225158091
         "BPM.33R2.B1"        "BPM.33L3.B1"          1802.639092          1909.536124                    1      0.2506471947221                    0          0.252762632          4.340279334
         "BPM.33L3.B1"        "BPM.32L3.B1"          1909.536124           1962.98464                    1      0.1401978428369                    0          0.137688439          4.593041966
         "BPM.32L3.B1"        "BPM.31L3.B1"           1962.98464          2016.433156                    1       0.125736534049                    0          0.115120697          4.730730405
         "BPM.31L3.B1"        "BPM.30L3.B1"          2016.433156          2069.881672                    1       0.132682990971                    0           0.13766934          4.845851102
         "BPM.30L3.B1"        "BPM.29L3.B1"          2069.881672          2123.330188                    1       0.112498767053                    0          0.115092728          4.983520442
         "BPM.29L3.B1"        "BPM.28L3.B1"          2123.330188          2176.778704                    1       0.133639662186                    0          0.137689578           5.09861317
         "BPM.28L3.B1"        "BPM.27L3.B1"          2176.778704           2230.22722                    1       0.116419449346                    0          0.115120072          5.236302748
         "BPM.27L3.B1"        "BPM.26L3.B1"           2230.22722          2283.675735                    1       0.139618644425                    0          0.137668228           5.35142282
         "BPM.26L3.B1"        "BPM.25L3.B1"          2283.675735          2337.124251                    1       0.114884547839                    0          0.115093372          5.489091048
         "BPM.25L3.B1"        "BPM.24L3.B1"          2337.124251          2390.572767                    1       0.129413248458                    0           0.13769064           5.60418442
         "BPM.24L3.B1"        "BPM.23L3.B1"          2390.572767          2444.021283                    1       0.128852735694                    0          0.115119396           5.74187506
         "BPM.23L3.B1"        "BPM.22L3.B1"          2444.021283          2497.469799                    1       0.132182256842                    0          0.137667189          5.856994456
         "BPM.22L3.B1"        "BPM.21L3.B1"          2497.469799          2550.918315                    1       0.111951948092                    0          0.115094093          5.994661645
         "BPM.21L3.B1"        "BPM.20L3.B1"          2550.918315          2604.366831                    1       0.140358488785                    0          0.138543852          6.109755738
         "BPM.20L3.B1"        "BPM.18L3.B1"          2604.366831          2711.263863                    1      0.2486246016633                    0          0.246733676           6.24829959
         "BPM.18L3.B1"        "BPM.16L3.B1"          2711.263863          2818.160894                    1      0.2484021346437                    0          0.253641557          6.495033266
         "BPM.16L3.B1"        "BPM.15L3.B1"          2818.160894           2871.60941                    1       0.125568331456                    0          0.112911489          6.748674823
         "BPM.15L3.B1"        "BPM.14L3.B1"           2871.60941          2925.057926                    1       0.135575575246                    0          0.133818472          6.861586312
         "BPM.14L3.B1"        "BPM.13L3.B1"          2925.057926          2978.506442                    1       0.096581123016                    0          0.115113556          6.995404784
         "BPM.13L3.B1"        "BPM.12L3.B1"          2978.506442          3031.954958                    1        0.13508033999                    0          0.137098879           7.11051834
         "BPM.12L3.B1"        "BPM.11L3.B1"          3031.954958          3085.403474                    1       0.146016916383                    0          0.126464365          7.247617219
         "BPM.11L3.B1"        "BPM.10L3.B1"          3085.403474          3138.184185                    1      0.1417625274733                    0          0.149067885          7.374081584
         "BPM.10L3.B1"         "BPM.9L3.B1"          3138.184185          3177.249195                    1      0.0608484864384                    0          0.060932692          7.523149469
          "BPM.9L3.B1"         "BPM.8L3.B1"          3177.249195          3217.712206                    1      0.0643927961007                    0          0.076692729          7.584082161
          "BPM.8L3.B1"         "BPM.7L3.B1"          3217.712206          3256.776216                    1      0.0630295376396                    0          0.058952248           7.66077489
          "BPM.7L3.B1"         "BPM.6L3.B1"          3256.776216          3329.415216                    1       0.122261832156                    0          0.112156008          7.719727138
          "BPM.6L3.B1"      "BPMWG.A5L3.B1"          3329.415216          3371.119716                    1       0.050379506338                    0          0.057084211          7.831883146
       "BPMWG.A5L3.B1"        "BPMW.5L3.B1"          3371.119716          3400.089716                    1        0.09113075775                    0          0.083351615          7.888967357
         "BPMW.5L3.B1"       "BPMWE.4L3.B1"          3400.089716          3475.217716                    1       0.098047008743                    0          0.103363594          7.972318972
        "BPMWE.4L3.B1"        "BPMW.4L3.B1"          3475.217716          3502.762716                    1    0.007241092231001                    0          0.015202633          8.075682566
         "BPMW.4L3.B1"        "BPMW.4R3.B1"          3502.762716          3547.727716                    1       0.075020691334                    0            0.0701522          8.090885199
         "BPMW.4R3.B1"       "BPMWE.4R3.B1"          3547.727716          3575.272716                    1       0.159468680244                    0          0.147656362          8.161037399
        "BPMWE.4R3.B1"        "BPMW.5R3.B1"          3575.272716          3650.400716                    1       0.124764223667                    0          0.129526505          8.308693761
         "BPMW.5R3.B1"      "BPMWJ.A5R3.B1"          3650.400716          3679.118716                    1        0.00848780505                    0          0.012625761          8.438220266
       "BPMWJ.A5R3.B1"       "BPMWC.6R3.B1"          3679.118716          3718.936716                    1      0.0399265924537                    0          0.045888793          8.450846027
        "BPMWC.6R3.B1"        "BPMR.6R3.B1"          3718.936716          3731.015216                    1      0.0435266270851                    0          0.040107116           8.49673482
         "BPMR.6R3.B1"         "BPM.8R3.B1"          3731.015216          3825.903227                    1      0.2990222291422                    0          0.299487665          8.536841936
          "BPM.8R3.B1"         "BPM.9R3.B1"          3825.903227          3864.968238                    1       0.107853611764                    0          0.104128476          8.836329601
          "BPM.9R3.B1"        "BPM.10R3.B1"          3864.968238          3905.431248                    1       0.075781814895                    0          0.074725969          8.940458077
         "BPM.10R3.B1"        "BPM.11R3.B1"          3905.431248          3958.211959                    1       0.086815369603                    0           0.09304955          9.015184046
         "BPM.11R3.B1"        "BPM.12R3.B1"          3958.211959          4012.935475                    1       0.091980701497                    0          0.100788459          9.108233596
         "BPM.12R3.B1"        "BPM.13R3.B1"          4012.935475          4066.383991                    1       0.123353743834                    0          0.116822907          9.209022055
         "BPM.13R3.B1"        "BPM.14R3.B1"          4066.383991          4119.832506                    1       0.124624337696                    0          0.115088168          9.325844962
         "BPM.14R3.B1"        "BPM.15R3.B1"          4119.832506          4173.281022                    1      0.1296158196544                    0          0.138528108           9.44093313
         "BPM.15R3.B1"        "BPM.16R3.B1"          4173.281022          4226.729538                    1      0.0697657690583                    0          0.112926456          9.579461238
         "BPM.16R3.B1"        "BPM.17R3.B1"          4226.729538          4280.178054                    1      0.1846171458713                    0          0.133828098          9.692387694
         "BPM.17R3.B1"        "BPM.18R3.B1"          4280.178054           4333.62657                    1       0.121746139341                    0          0.115098576          9.826215792
         "BPM.18R3.B1"        "BPM.19R3.B1"           4333.62657          4387.075086                    1       0.125027467444                    0          0.138522112          9.941314368
         "BPM.19R3.B1"        "BPM.20R3.B1"          4387.075086          4440.523602                    1       0.106920647026                    0           0.11291703          10.07983648
         "BPM.20R3.B1"        "BPM.21R3.B1"          4440.523602          4493.972118                    1       0.141110747485                    0           0.13383384          10.19275351
         "BPM.21R3.B1"        "BPM.22R3.B1"          4493.972118          4547.420634                    1       0.120379430422                    0           0.11510829          10.32658735
         "BPM.22R3.B1"        "BPM.23R3.B1"          4547.420634           4600.86915                    1      0.1341573328102                    0           0.13766406          10.44169564
         "BPM.23R3.B1"        "BPM.24R3.B1"           4600.86915          4654.317666                    1      0.1198063152298                    0           0.11510515           10.5793597
         "BPM.24R3.B1"        "BPM.25R3.B1"          4654.317666          4707.766181                    1       0.136633394853                    0           0.13769433          10.69446485
         "BPM.25R3.B1"        "BPM.26R3.B1"          4707.766181          4761.214697                    1       0.115862101162                    0           0.11510751          10.83215918
         "BPM.26R3.B1"        "BPM.27R3.B1"          4761.214697          4814.663213                    1       0.131526636272                    0           0.13766399          10.94726669
         "BPM.27R3.B1"        "BPM.28R3.B1"          4814.663213          4868.111729                    1       0.114825897058                    0           0.11510608          11.08493068
         "BPM.28R3.B1"        "BPM.29R3.B1"          4868.111729          4921.560245                    1       0.138887447004                    0           0.13769439          11.20003676
         "BPM.29R3.B1"        "BPM.30R3.B1"          4921.560245          4975.008761                    1       0.111614905165                    0           0.11510658          11.33773115
         "BPM.30R3.B1"        "BPM.31R3.B1"          4975.008761          5028.457277                    1      0.1360157998269                    0           0.13766395          11.45283773
         "BPM.31R3.B1"        "BPM.32R3.B1"          5028.457277          5081.905793                    1      0.1125529563501                    0             0.115107          11.59050168
         "BPM.32R3.B1"        "BPM.33R3.B1"          5081.905793          5135.354309                    1       0.146551050751                    0           0.13769437          11.70560868
         "BPM.33R3.B1"        "BPM.34R3.B1"          5135.354309          5188.802825                    1       0.123629914755                    0           0.11510565          11.84330305
         "BPM.34R3.B1"        "BPM.33L4.B1"          5188.802825           5242.25134                    1        0.12178177029                    0           0.13766402           11.9584087
         "BPM.33L4.B1"        "BPM.32L4.B1"           5242.25134          5295.699856                    1       0.114264110778                    0           0.11510792          12.09607272
         "BPM.32L4.B1"        "BPM.31L4.B1"          5295.699856          5349.148372                    1       0.146842305454                    0           0.13769428          12.21118064
         "BPM.31L4.B1"        "BPM.30L4.B1"          5349.148372          5402.596888                    1       0.122664169701                    0           0.11510473          12.34887492
         "BPM.30L4.B1"        "BPM.29L4.B1"          5402.596888          5456.045404                    1       0.122233123973                    0           0.13766415          12.46397965
         "BPM.29L4.B1"        "BPM.28L4.B1"          5456.045404           5509.49392                    1       0.116903423212                    0           0.11510884           12.6016438
         "BPM.28L4.B1"        "BPM.27L4.B1"           5509.49392          5562.942436                    1        0.14578605345                    0           0.13769411          12.71675264
         "BPM.27L4.B1"        "BPM.26L4.B1"          5562.942436          5616.390952                    1       0.121562785859                    0           0.11510383          12.85444675
         "BPM.26L4.B1"        "BPM.25L4.B1"          5616.390952          5669.839468                    1       0.121510758534                    0           0.13766435          12.96955058
         "BPM.25L4.B1"        "BPM.23L4.B1"          5669.839468            5776.7365                    1       0.269112775769                    0           0.25280363          13.10721493
         "BPM.23L4.B1"        "BPM.22L4.B1"            5776.7365          5830.185015                    1      0.1064736539581                    0           0.11510291          13.36001856
         "BPM.22L4.B1"        "BPM.21L4.B1"          5830.185015          5883.633531                    1      0.1304241997055                    0           0.13766461          13.47512147
         "BPM.21L4.B1"        "BPM.20L4.B1"          5883.633531          5937.082047                    1      0.1228724130844                    0           0.11224166          13.61278608
         "BPM.20L4.B1"        "BPM.19L4.B1"          5937.082047          5990.530563                    1       0.132797451414                    0           0.13466034          13.72502774
         "BPM.19L4.B1"        "BPM.18L4.B1"          5990.530563          6043.979079                    1       0.091982385243                    0           0.11581399          13.85968808
         "BPM.18L4.B1"        "BPM.17L4.B1"          6043.979079          6097.427595                    1       0.151698695562                    0           0.13765565          13.97550207
         "BPM.17L4.B1"        "BPM.16L4.B1"          6097.427595          6150.876111                    1       0.123885688824                    0           0.11223569          14.11315772
         "BPM.16L4.B1"        "BPM.15L4.B1"          6150.876111          6204.324627                    1       0.135992175876                    0           0.13466985          14.22539341
         "BPM.15L4.B1"        "BPM.14L4.B1"          6204.324627          6257.773143                    1      0.1175154511164                    0           0.11582023          14.36006326
         "BPM.14L4.B1"        "BPM.13L4.B1"          6257.773143          6311.221659                    1      0.1240743222585                    0           0.13764581          14.47588349
         "BPM.13L4.B1"        "BPM.11L4.B1"          6311.221659           6418.11869                    1      0.2609067662511                    0           0.25214224           14.6135293
         "BPM.11L4.B1"        "BPM.10L4.B1"           6418.11869          6469.957401                    1       0.118992028325                    0           0.11633537          14.86567154
         "BPM.10L4.B1"         "BPM.9L4.B1"          6469.957401          6509.022412                    1        0.11591255369                    0           0.12611362          14.98200691
          "BPM.9L4.B1"         "BPM.7L4.B1"          6509.022412          6588.549433                    1       0.311381788888                    0           0.30642888          15.10812053
          "BPM.7L4.B1"       "BPMYB.6L4.B1"          6588.549433          6685.153433                    1      0.1450868666878                    0           0.14000562          15.41454941
        "BPMYB.6L4.B1"       "BPMYA.5L4.B1"          6685.153433          6722.153433                    1     0.01459731763075                    0           0.02558204          15.55455503
        "BPMYA.5L4.B1"      "BPMWI.A5L4.B1"          6722.153433          6798.755933                    1     0.03311680770985                    0           0.03194545          15.58013707
       "BPMWI.A5L4.B1"      "BPMWA.B5L4.B1"          6798.755933          6824.619933                    1    0.009663362835301                    0           0.01392286          15.61208252
       "BPMWA.B5L4.B1"      "BPMWA.A5L4.B1"          6824.619933          6833.504933                    1      0.0104365259741                    0           0.00520229          15.62600538
       "BPMWA.A5L4.B1"      "BPMWA.A5R4.B1"          6833.504933          6881.553933                    1      0.0371987312042                    0           0.03191642          15.63120767
       "BPMWA.A5R4.B1"      "BPMWA.B5R4.B1"          6881.553933          6890.438933                    1      0.0044391702574                    0           0.00656504          15.66312409
       "BPMWA.B5R4.B1"       "BPMYB.5R4.B1"          6890.438933          6992.829433                    1      0.0866176722796                    0           0.08253426          15.66968913
        "BPMYB.5R4.B1"       "BPMYA.6R4.B1"          6992.829433          7024.393433                    1       0.022551724068                    0           0.01548434          15.75222339
        "BPMYA.6R4.B1"         "BPM.7R4.B1"          7024.393433          7120.909433                    1       0.107062580493                    0            0.1675385          15.76770773
          "BPM.7R4.B1"         "BPM.8R4.B1"          7120.909433          7158.698443                    1       0.124183713383                    0           0.14539267          15.93524623
          "BPM.8R4.B1"         "BPM.9R4.B1"          7158.698443          7197.763454                    1       0.230469658345                    0           0.13632797           16.0806389
          "BPM.9R4.B1"        "BPM.10R4.B1"          7197.763454          7238.226465                    1       0.129874814672                    0           0.16539555          16.21696687
         "BPM.10R4.B1"        "BPM.11R4.B1"          7238.226465          7290.065175                    1       0.047996854845                    0           0.11115774          16.38236242
         "BPM.11R4.B1"        "BPM.12R4.B1"          7290.065175          7344.788691                    1      0.1723376864469                    0           0.13563987          16.49352016
         "BPM.12R4.B1"        "BPM.13R4.B1"          7344.788691          7398.237207                    1      0.1672483339061                    0           0.11442988          16.62916003
         "BPM.13R4.B1"        "BPM.14R4.B1"          7398.237207          7451.685723                    1       0.103763789998                    0           0.13616729          16.74358991
         "BPM.14R4.B1"        "BPM.15R4.B1"          7451.685723          7505.134239                    1       0.066457209503                    0           0.11386559           16.8797572
         "BPM.15R4.B1"        "BPM.16R4.B1"          7505.134239          7558.582755                    1       0.156442690439                    0           0.13618566          16.99362279
         "BPM.16R4.B1"        "BPM.17R4.B1"          7558.582755          7612.031271                    1       0.172892431396                    0           0.11384521          17.12980845
         "BPM.17R4.B1"        "BPM.18R4.B1"          7612.031271          7665.479786                    1       0.109535882266                    0            0.1361666          17.24365366
         "BPM.18R4.B1"        "BPM.19R4.B1"          7665.479786          7718.928302                    1       0.070903620848                    0           0.11386557          17.37982026
         "BPM.19R4.B1"        "BPM.20R4.B1"          7718.928302          7772.376818                    1      0.1612122545482                    0           0.13618562          17.49368583
         "BPM.20R4.B1"        "BPM.21R4.B1"          7772.376818          7825.825334                    1      0.1720728648458                    0           0.11384521          17.62987145
         "BPM.21R4.B1"        "BPM.22R4.B1"          7825.825334           7879.27385                    1        0.09567403642                    0           0.13616663          17.74371666
         "BPM.22R4.B1"        "BPM.23R4.B1"           7879.27385          7932.722366                    1       0.073257282755                    0           0.11382966          17.87988329
         "BPM.23R4.B1"        "BPM.24R4.B1"          7932.722366          7986.170882                    1       0.150487155844                    0           0.13612914          17.99371295
         "BPM.24R4.B1"        "BPM.26R4.B1"          7986.170882          8093.067914                    1       0.273812185728                    0           0.25000516          18.12984209
         "BPM.26R4.B1"        "BPM.27R4.B1"          8093.067914           8146.51643                    1        0.06478163908                    0           0.11382964          18.37984725
         "BPM.27R4.B1"        "BPM.28R4.B1"           8146.51643          8199.964946                    1      0.1645629826284                    0           0.13612911          18.49367689
         "BPM.28R4.B1"        "BPM.29R4.B1"          8199.964946          8253.413461                    1      0.1747709692176                    0           0.11383855            18.629806
         "BPM.29R4.B1"        "BPM.30R4.B1"          8253.413461          8306.861977                    1       0.101891645306                    0           0.13616663          18.74364455
         "BPM.30R4.B1"        "BPM.31R4.B1"          8306.861977          8360.310493                    1        0.06853679004                    0           0.11382966          18.87981118
         "BPM.31R4.B1"        "BPM.32R4.B1"          8360.310493          8413.759009                    1       0.143295653563                    0           0.13612911          18.99364084
         "BPM.32R4.B1"        "BPM.33R4.B1"          8413.759009          8467.207525                    1       0.182168868585                    0           0.11383855          19.12976995
         "BPM.33R4.B1"        "BPM.34R4.B1"          8467.207525          8520.656041                    1       0.100712796785                    0           0.13616663           19.2436085
         "BPM.34R4.B1"        "BPM.33L5.B1"          8520.656041          8574.104557                    1       0.070227655664                    0           0.11382966          19.37977513
         "BPM.33L5.B1"        "BPM.32L5.B1"          8574.104557          8627.553073                    1      0.1448451797328                    0           0.13612911          19.49360479
         "BPM.32L5.B1"        "BPM.31L5.B1"          8627.553073          8681.001589                    1      0.1747279624562                    0           0.11383854           19.6297339
         "BPM.31L5.B1"        "BPM.30L5.B1"          8681.001589          8734.450105                    1       0.107555561191                    0           0.13616664          19.74357244
         "BPM.30L5.B1"        "BPM.28L5.B1"          8734.450105          8841.347136                    1       0.202642123059                    0           0.24995881          19.87973908
         "BPM.28L5.B1"        "BPM.27L5.B1"          8841.347136          8894.795652                    1       0.183146302413                    0           0.11383852          20.12969789
         "BPM.27L5.B1"        "BPM.25L5.B1"          8894.795652          9001.692684                    1       0.198993895426                    0           0.24999629          20.24353641
         "BPM.25L5.B1"        "BPM.24L5.B1"          9001.692684            9055.1412                    1      0.1319924026235                    0           0.13612909           20.4935327
         "BPM.24L5.B1"        "BPM.23L5.B1"            9055.1412          9108.589716                    1      0.1709146616575                    0           0.11383853          20.62966179
         "BPM.23L5.B1"        "BPM.22L5.B1"          9108.589716          9162.038232                    1        0.10844711464                    0           0.13616663          20.74350032
         "BPM.22L5.B1"        "BPM.21L5.B1"          9162.038232          9215.486748                    1       0.064071500294                    0           0.11382971          20.87966695
         "BPM.21L5.B1"        "BPM.20L5.B1"          9215.486748          9268.935264                    1       0.150030964213                    0           0.13613716          20.99349666
         "BPM.20L5.B1"        "BPM.19L5.B1"          9268.935264          9322.383779                    1       0.179556948453                    0           0.11388111          21.12963382
         "BPM.19L5.B1"        "BPM.18L5.B1"          9322.383779          9375.832295                    1        0.11943867711                    0           0.13621508          21.24351493
         "BPM.18L5.B1"        "BPM.17L5.B1"          9375.832295          9429.280811                    1        0.06438845313                    0           0.11382966          21.37973001
         "BPM.17L5.B1"        "BPM.16L5.B1"          9429.280811          9482.729327                    1      0.1419387455361                    0           0.13613715          21.49355967
         "BPM.16L5.B1"        "BPM.15L5.B1"          9482.729327          9536.177843                    1      0.1725204454078                    0           0.11388115          21.62969682
         "BPM.15L5.B1"        "BPM.13L5.B1"          9536.177843          9643.074875                    1       0.181364384644                    0           0.25004472          21.74357797
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.154726747431                    0           0.13765801          21.99362269
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1       0.160742682951                    0           0.11033736           22.1312807
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.111245851407                    0           0.13224058          22.24161806
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1       0.065662517096                    0           0.10319861          22.37385864
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.2226730791029                    0           0.18953033          22.47705725
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1      0.1304487318241                    0           0.10071186          22.66658758
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.092634192687                    0           0.09864777          22.76729944
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1   0.0007352076039999                    0           0.01683396          22.86594721
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1    0.002948290414997                    0    0.006332319999999          22.88278117
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1        0.01016481035                    0           0.00287737          22.88911349
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1       0.997228831123                    0    0.008277100000001          22.89199086
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1    0.008272686995999                    0    0.001144350000001          22.90026796
         "BPMS.2L5.B1"       "BPMSW.1L5.B1"          10158.24665          10168.21165                    1       0.993701492558                    0   0.0008368599999997          22.90141231
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1       0.502480004585                    0           0.49409602          22.90224917
        "BPMSW.1R5.B1"        "BPMS.2R5.B1"          10211.33965          10221.30465                    1   0.0009543108000011                    0           0.00107452          23.39634519
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1    0.001010467723001                    0           0.00165136          23.39741971
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1       0.996423409102                    0    0.007000549999997          23.39907107
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1    0.002134425108002                    0    0.005830380000003          23.40607162
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1       0.016847178269                    0            0.0123451            23.411902
