@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ Q1 %le 0.31300635133449045
@ MUX %le 70.31300635133445
@ Q2 %le 0.3170063933371513
@ MUY %le 72.31700639333714
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds.liny"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEY               STDPHY               PHYMDL               MUYMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
        "BPM_A.7R2.B1"         "BPM.8R2.B1"              452.693          494.1300106                    1      0.1605201091641                    0          0.094327402          1.233901428
          "BPM.8R2.B1"         "BPM.9R2.B1"          494.1300106          533.1950212                    1      0.1308424066949                    0          0.105391717           1.32822883
          "BPM.9R2.B1"        "BPM.10R2.B1"          533.1950212          573.6580318                    1       0.084490448642                    0          0.111578984          1.433620547
         "BPM.10R2.B1"        "BPM.11R2.B1"          573.6580318          625.4967424                    1       0.112276410834                    0          0.172464836          1.545199531
         "BPM.11R2.B1"        "BPM.13R2.B1"          625.4967424          733.6687742                    1       0.272228817584                    0          0.263127857          1.717664367
         "BPM.13R2.B1"        "BPM.14R2.B1"          733.6687742          787.1172901                    1       0.107538265919                    0          0.111793938          1.980792224
         "BPM.14R2.B1"        "BPM.15R2.B1"          787.1172901           840.565806                    1        0.12542401546                    0          0.131615513          2.092586162
         "BPM.15R2.B1"        "BPM.16R2.B1"           840.565806          894.0143219                    1      0.1227204195374                    0           0.10722157          2.224201675
         "BPM.16R2.B1"        "BPM.18R2.B1"          894.0143219          1000.911354                    1      0.2178936312316                    0          0.239608711          2.331423245
         "BPM.18R2.B1"        "BPM.19R2.B1"          1000.911354           1054.35987                    1       0.125618206726                    0          0.132262149          2.571031956
         "BPM.19R2.B1"        "BPM.20R2.B1"           1054.35987          1107.808386                    1       0.118938616151                    0          0.107670802          2.703294105
         "BPM.20R2.B1"        "BPM.21R2.B1"          1107.808386          1161.256901                    1       0.128308726982                    0          0.127670442          2.810964907
         "BPM.21R2.B1"        "BPM.22R2.B1"          1161.256901          1214.705417                    1       0.128383373741                    0          0.110848325          2.938635349
         "BPM.22R2.B1"        "BPM.23R2.B1"          1214.705417          1268.153933                    1       0.111984289656                    0          0.132062937          3.049483674
         "BPM.23R2.B1"        "BPM.24R2.B1"          1268.153933          1321.602449                    1      0.1214174355567                    0          0.110911956          3.181546611
         "BPM.24R2.B1"        "BPM.25R2.B1"          1321.602449          1375.050965                    1      0.1520880887453                    0           0.13210763          3.292458567
         "BPM.25R2.B1"        "BPM.26R2.B1"          1375.050965          1428.499481                    1        0.06598297915                    0           0.11085191          3.424566197
         "BPM.26R2.B1"        "BPM.27R2.B1"          1428.499481          1481.947997                    1       0.145921973028                    0          0.132056826          3.535418107
         "BPM.27R2.B1"        "BPM.28R2.B1"          1481.947997          1535.396513                    1       0.115169620828                    0          0.110908049          3.667474933
         "BPM.28R2.B1"        "BPM.29R2.B1"          1535.396513          1588.845029                    1       0.144921613946                    0          0.132113332          3.778382982
         "BPM.29R2.B1"        "BPM.30R2.B1"          1588.845029          1642.293545                    1       0.084506398852                    0          0.110856258          3.910496314
         "BPM.30R2.B1"        "BPM.31R2.B1"          1642.293545           1695.74206                    1       0.149157000549                    0          0.132051576          4.021352572
         "BPM.31R2.B1"        "BPM.32R2.B1"           1695.74206          1749.190576                    1      0.1143942027591                    0          0.110903303          4.153404148
         "BPM.32R2.B1"        "BPM.33R2.B1"          1749.190576          1802.639092                    1      0.1363394202233                    0          0.132118119          4.264307451
         "BPM.33R2.B1"        "BPM.34R2.B1"          1802.639092          1856.087608                    1      0.0940722575946                    0          0.110861361           4.39642557
         "BPM.34R2.B1"        "BPM.33L3.B1"          1856.087608          1909.536124                    1       0.125556888113                    0          0.132047304          4.507286931
         "BPM.33L3.B1"        "BPM.31L3.B1"          1909.536124          2016.433156                    1       0.270827493443                    0          0.243019682          4.639334235
         "BPM.31L3.B1"        "BPM.30L3.B1"          2016.433156          2069.881672                    1       0.101547156226                    0          0.110867095          4.882353917
         "BPM.30L3.B1"        "BPM.29L3.B1"          2069.881672          2123.330188                    1       0.113136681213                    0           0.13204419          4.993221012
         "BPM.29L3.B1"        "BPM.27L3.B1"          2123.330188           2230.22722                    1      0.2735849965885                    0          0.243016241          5.125265202
         "BPM.27L3.B1"        "BPM.25L3.B1"           2230.22722          2337.124251                    1      0.1993963285525                    0          0.242915534          5.368281443
         "BPM.25L3.B1"        "BPM.24L3.B1"          2337.124251          2390.572767                    1       0.130552324794                    0          0.110885581          5.611196977
         "BPM.24L3.B1"        "BPM.23L3.B1"          2390.572767          2444.021283                    1       0.146345909063                    0          0.132125601          5.722082558
         "BPM.23L3.B1"        "BPM.22L3.B1"          2444.021283          2497.469799                    1       0.099995493925                    0          0.110879659          5.854208159
         "BPM.22L3.B1"        "BPM.21L3.B1"          2497.469799          2550.918315                    1       0.129229049687                    0          0.132041695          5.965087818
         "BPM.21L3.B1"        "BPM.20L3.B1"          2550.918315          2604.366831                    1        0.12393154424                    0          0.107587428          6.097129513
         "BPM.20L3.B1"        "BPM.19L3.B1"          2604.366831          2657.815347                    1      0.1306512756133                    0          0.127869282          6.204716941
         "BPM.19L3.B1"        "BPM.18L3.B1"          2657.815347          2711.263863                    1      0.1352188408937                    0           0.11096285          6.332586223
         "BPM.18L3.B1"        "BPM.17L3.B1"          2711.263863          2764.712379                    1       0.091571808902                    0          0.132568376          6.443549073
         "BPM.17L3.B1"        "BPM.16L3.B1"          2764.712379          2818.160894                    1       0.103320664026                    0          0.108113011          6.576117449
         "BPM.16L3.B1"        "BPM.15L3.B1"          2818.160894           2871.60941                    1       0.136471745858                    0          0.127450551           6.68423046
         "BPM.15L3.B1"        "BPM.14L3.B1"           2871.60941          2925.057926                    1       0.118505129356                    0            0.1103637          6.811681011
         "BPM.14L3.B1"        "BPM.13L3.B1"          2925.057926          2978.506442                    1       0.103159389421                    0          0.132921076          6.922044711
         "BPM.13L3.B1"        "BPM.12L3.B1"          2978.506442          3031.954958                    1       0.138527249949                    0           0.11440748          7.054965787
         "BPM.12L3.B1"        "BPM.10L3.B1"          3031.954958          3138.184185                    1      0.2262445932712                    0           0.23991171          7.169373267
         "BPM.10L3.B1"         "BPM.9L3.B1"          3138.184185          3177.249195                    1      0.1358964761618                    0          0.117569642          7.409284977
          "BPM.9L3.B1"         "BPM.8L3.B1"          3177.249195          3217.712206                    1       0.168835887512                    0          0.166536259          7.526854619
          "BPM.8L3.B1"         "BPM.7L3.B1"          3217.712206          3256.776216                    1       0.178184211136                    0          0.173206908          7.693390878
          "BPM.7L3.B1"         "BPM.6L3.B1"          3256.776216          3329.415216                    1       0.113656821123                    0          0.119338915          7.866597786
          "BPM.6L3.B1"      "BPMWG.A5L3.B1"          3329.415216          3371.119716                    1       0.033816026798                    0           0.04676378          7.985936701
       "BPMWG.A5L3.B1"        "BPMW.5L3.B1"          3371.119716          3400.089716                    1       0.019645460523                    0          0.015596785          8.032700481
         "BPMW.5L3.B1"       "BPMWE.4L3.B1"          3400.089716          3475.217716                    1       0.065410652375                    0          0.073419928          8.048297266
        "BPMWE.4L3.B1"        "BPMW.4L3.B1"          3475.217716          3502.762716                    1       0.038547084706                    0          0.045631176          8.121717194
         "BPMW.4L3.B1"        "BPMW.4R3.B1"          3502.762716          3547.727716                    1       0.034236723383                    0          0.035149268           8.16734837
         "BPMW.4R3.B1"       "BPMWE.4R3.B1"          3547.727716          3575.272716                    1       0.021489755195                    0          0.011291251          8.202497638
        "BPMWE.4R3.B1"        "BPMW.5R3.B1"          3575.272716          3650.400716                    1      0.0730267469281                    0          0.073400978          8.213788889
         "BPMW.5R3.B1"      "BPMWJ.A5R3.B1"          3650.400716          3679.118716                    1      0.0540246292031                    0          0.063368188          8.287189867
       "BPMWJ.A5R3.B1"       "BPMWC.6R3.B1"          3679.118716          3718.936716                    1      0.0743105861694                    0          0.044956377          8.350558055
        "BPMWC.6R3.B1"       "BPM_A.7R3.B1"          3718.936716          3786.839216                    1      0.0571203502424                    0          0.079175015          8.395514432
        "BPM_A.7R3.B1"         "BPM.8R3.B1"          3786.839216          3825.903227                    1       0.071187801994                    0           0.06200342          8.474689447
          "BPM.8R3.B1"         "BPM.9R3.B1"          3825.903227          3864.968238                    1       0.043765965289                    0          0.052756974          8.536692867
          "BPM.9R3.B1"        "BPM.10R3.B1"          3864.968238          3905.431248                    1        0.06451435224                    0          0.063217435          8.589449841
         "BPM.10R3.B1"        "BPM.11R3.B1"          3905.431248          3958.211959                    1       0.094197032628                    0          0.101717769          8.652667276
         "BPM.11R3.B1"        "BPM.12R3.B1"          3958.211959          4012.935475                    1       0.138139096608                    0          0.122084843          8.754385045
         "BPM.12R3.B1"        "BPM.13R3.B1"          4012.935475          4066.383991                    1       0.127490024078                    0          0.114953427          8.876469888
         "BPM.13R3.B1"        "BPM.14R3.B1"          4066.383991          4119.832506                    1       0.101752320743                    0          0.130674139          8.991423315
         "BPM.14R3.B1"        "BPM.16R3.B1"          4119.832506          4226.729538                    1      0.2828295643283                    0          0.236052073          9.122097454
         "BPM.16R3.B1"        "BPM.17R3.B1"          4226.729538          4280.178054                    1      0.1098123055667                    0          0.111785435          9.358149527
         "BPM.17R3.B1"        "BPM.18R3.B1"          4280.178054           4333.62657                    1       0.102218024353                    0          0.131412046          9.469934962
         "BPM.18R3.B1"        "BPM.19R3.B1"           4333.62657          4387.075086                    1       0.104456445399                    0          0.107209801          9.601347008
         "BPM.19R3.B1"        "BPM.20R3.B1"          4387.075086          4440.523602                    1       0.169158740967                    0          0.128416031          9.708556809
         "BPM.20R3.B1"        "BPM.21R3.B1"          4440.523602          4493.972118                    1       0.097520993028                    0          0.111429358           9.83697284
         "BPM.21R3.B1"        "BPM.22R3.B1"          4493.972118          4547.420634                    1        0.09895212458                    0          0.132065002          9.948402198
         "BPM.22R3.B1"        "BPM.23R3.B1"          4547.420634           4600.86915                    1       0.111271156242                    0           0.11090702           10.0804672
         "BPM.23R3.B1"        "BPM.24R3.B1"           4600.86915          4654.317666                    1      0.1498648273078                    0           0.13210569          10.19137422
         "BPM.24R3.B1"        "BPM.25R3.B1"          4654.317666          4707.766181                    1      0.1077724169469                    0            0.1108567          10.32347991
         "BPM.25R3.B1"        "BPM.26R3.B1"          4707.766181          4761.214697                    1      0.1232067273263                    0           0.13205925          10.43433661
         "BPM.26R3.B1"        "BPM.27R3.B1"          4761.214697          4814.663213                    1       0.095434778421                    0           0.11090346          10.56639586
         "BPM.27R3.B1"        "BPM.28R3.B1"          4814.663213          4868.111729                    1       0.158594227342                    0           0.13211045          10.67729932
         "BPM.28R3.B1"        "BPM.29R3.B1"          4868.111729          4921.560245                    1       0.115221890876                    0           0.11086063          10.80940977
         "BPM.29R3.B1"        "BPM.31R3.B1"          4921.560245          5028.457277                    1       0.206809680245                    0           0.24295408           10.9202704
         "BPM.31R3.B1"        "BPM.32R3.B1"          5028.457277          5081.905793                    1      0.1606779413211                    0           0.13211436          11.16322448
         "BPM.32R3.B1"        "BPM.33R3.B1"          5081.905793          5135.354309                    1      0.1269717260329                    0            0.1108652          11.29533884
         "BPM.33R3.B1"        "BPM.34R3.B1"          5135.354309          5188.802825                    1       0.131990548938                    0           0.13205145          11.40620404
         "BPM.34R3.B1"        "BPM.33L4.B1"          5188.802825           5242.25134                    1       0.089466601801                    0           0.11089435          11.53825549
         "BPM.33L4.B1"        "BPM.32L4.B1"           5242.25134          5295.699856                    1       0.139337270761                    0           0.13211734          11.64914984
         "BPM.32L4.B1"        "BPM.31L4.B1"          5295.699856          5349.148372                    1       0.119076564304                    0           0.11087026          11.78126718
         "BPM.31L4.B1"        "BPM.30L4.B1"          5349.148372          5402.596888                    1       0.123296062181                    0           0.13204899          11.89213744
         "BPM.30L4.B1"        "BPM.29L4.B1"          5402.596888          5456.045404                    1       0.107052354691                    0           0.11088909          12.02418643
         "BPM.29L4.B1"        "BPM.28L4.B1"          5456.045404           5509.49392                    1      0.1245944450679                    0           0.13211924          12.13507552
         "BPM.28L4.B1"        "BPM.27L4.B1"           5509.49392          5562.942436                    1       0.153436852589                    0           0.11087566          12.26719476
         "BPM.27L4.B1"        "BPM.26L4.B1"          5562.942436          5616.390952                    1      0.0975036270811                    0           0.13204764          12.37807042
         "BPM.26L4.B1"        "BPM.25L4.B1"          5616.390952          5669.839468                    1       0.096293180537                    0           0.11088359          12.51011806
         "BPM.25L4.B1"        "BPM.24L4.B1"          5669.839468          5723.287984                    1       0.147104908537                    0           0.13212006          12.62100165
         "BPM.24L4.B1"        "BPM.23L4.B1"          5723.287984            5776.7365                    1       0.129927368847                    0           0.11088122          12.75312171
         "BPM.23L4.B1"        "BPM.22L4.B1"            5776.7365          5830.185015                    1        0.11765037912                    0            0.1320474          12.86400293
         "BPM.22L4.B1"        "BPM.21L4.B1"          5830.185015          5883.633531                    1       0.094121417596                    0             0.110878          12.99605033
         "BPM.21L4.B1"        "BPM.20L4.B1"          5883.633531          5937.082047                    1      0.1539922719448                    0           0.13281551          13.10692833
         "BPM.20L4.B1"        "BPM.19L4.B1"          5937.082047          5990.530563                    1       0.103028147676                    0           0.10821663          13.23974384
         "BPM.19L4.B1"        "BPM.18L4.B1"          5990.530563          6043.979079                    1      0.1321181810432                    0           0.12722923          13.34796047
         "BPM.18L4.B1"        "BPM.17L4.B1"          6043.979079          6097.427595                    1       0.093142540492                    0           0.11022502           13.4751897
         "BPM.17L4.B1"        "BPM.16L4.B1"          6097.427595          6150.876111                    1       0.153976011537                    0           0.13313113          13.58541472
         "BPM.16L4.B1"        "BPM.15L4.B1"          6150.876111          6204.324627                    1       0.102763176617                    0           0.10888437          13.71854585
         "BPM.15L4.B1"        "BPM.14L4.B1"          6204.324627          6257.773143                    1       0.133619648894                    0           0.12703359          13.82743022
         "BPM.14L4.B1"        "BPM.13L4.B1"          6257.773143          6311.221659                    1       0.106518195228                    0           0.10952016          13.95446381
         "BPM.13L4.B1"        "BPM.12L4.B1"          6311.221659          6364.670174                    1       0.123696530784                    0           0.13280156          14.06398397
         "BPM.12L4.B1"        "BPM.11L4.B1"          6364.670174           6418.11869                    1      0.1242561222842                    0             0.105145          14.19678553
         "BPM.11L4.B1"        "BPM.10L4.B1"           6418.11869          6469.957401                    1      0.1299396463528                    0           0.11702914          14.30193053
         "BPM.10L4.B1"         "BPM.9L4.B1"          6469.957401          6509.022412                    1       0.024092050959                    0           0.06060539          14.41895967
          "BPM.9L4.B1"         "BPM.8L4.B1"          6509.022412          6549.485422                    1        0.08083032479                    0           0.08493501          14.47956506
          "BPM.8L4.B1"         "BPM.7L4.B1"          6549.485422          6588.549433                    1       0.074713505505                    0           0.05275371          14.56450007
          "BPM.7L4.B1"       "BPMYB.6L4.B1"          6588.549433          6685.153433                    1        0.07140806721                    0           0.07766639          14.61725378
        "BPMYB.6L4.B1"       "BPMYA.5L4.B1"          6685.153433          6722.153433                    1       0.010082186694                    0           0.01509906          14.69492017
        "BPMYA.5L4.B1"      "BPMWI.A5L4.B1"          6722.153433          6798.755933                    1       0.054667757374                    0           0.05620908          14.71001923
       "BPMWI.A5L4.B1"      "BPMWA.B5L4.B1"          6798.755933          6824.619933                    1       0.026048989865                    0           0.01883382          14.76622831
       "BPMWA.B5L4.B1"      "BPMWA.A5R4.B1"          6824.619933          6881.553933                    1       0.032825941448                    0           0.03771546          14.78506213
       "BPMWA.A5R4.B1"      "BPMWA.B5R4.B1"          6881.553933          6890.438933                    1    0.007976853141001                    0           0.00527836          14.82277759
       "BPMWA.B5R4.B1"       "BPMYB.5R4.B1"          6890.438933          6992.829433                    1       0.049577162341                    0           0.04839181          14.82805595
        "BPMYB.5R4.B1"       "BPMYA.6R4.B1"          6992.829433          7024.393433                    1       0.017192284917                    0           0.02131905          14.87644776
        "BPMYA.6R4.B1"         "BPM.8R4.B1"          7024.393433          7158.698443                    1       0.311730261137                    0           0.25151518          14.89776681
          "BPM.8R4.B1"        "BPM.10R4.B1"          7158.698443          7238.226465                    1      0.1420869509667                    0           0.27411185          15.14928199
         "BPM.10R4.B1"        "BPM.11R4.B1"          7238.226465          7290.065175                    1      0.1374685248403                    0           0.10787574          15.42339384
         "BPM.11R4.B1"        "BPM.12R4.B1"          7290.065175          7344.788691                    1        0.16604191054                    0           0.11298456          15.53126958
         "BPM.12R4.B1"        "BPM.13R4.B1"          7344.788691          7398.237207                    1       0.118857872853                    0           0.13228364          15.64425414
         "BPM.13R4.B1"        "BPM.14R4.B1"          7398.237207          7451.685723                    1       0.076394107339                    0           0.11382747          15.77653778
         "BPM.14R4.B1"        "BPM.15R4.B1"          7451.685723          7505.134239                    1       0.187657474735                    0           0.13608176          15.89036525
         "BPM.15R4.B1"        "BPM.17R4.B1"          7505.134239          7612.031271                    1      0.2325978402222                    0           0.24996008          16.02644701
         "BPM.17R4.B1"        "BPM.18R4.B1"          7612.031271          7665.479786                    1      0.0799266722552                    0           0.11382766          16.27640709
         "BPM.18R4.B1"        "BPM.19R4.B1"          7665.479786          7718.928302                    1      0.1747168547116                    0           0.13608179          16.39023475
         "BPM.19R4.B1"        "BPM.20R4.B1"          7718.928302          7772.376818                    1       0.148690653018                    0           0.11379979          16.52631654
         "BPM.20R4.B1"        "BPM.21R4.B1"          7772.376818          7825.825334                    1       0.099427390584                    0            0.1361602          16.64011633
         "BPM.21R4.B1"        "BPM.22R4.B1"          7825.825334           7879.27385                    1       0.059082860728                    0           0.11382771          16.77627653
         "BPM.22R4.B1"        "BPM.23R4.B1"           7879.27385          7932.722366                    1       0.196000299935                    0           0.13609044          16.89010424
         "BPM.23R4.B1"        "BPM.24R4.B1"          7932.722366          7986.170882                    1       0.150874461066                    0           0.11384038          17.02619468
         "BPM.24R4.B1"        "BPM.25R4.B1"          7986.170882          8039.619398                    1      0.0954704143916                    0            0.1362054          17.14003506
         "BPM.25R4.B1"        "BPM.26R4.B1"          8039.619398          8093.067914                    1      0.0586148007239                    0           0.11382774          17.27624046
         "BPM.26R4.B1"        "BPM.27R4.B1"          8093.067914           8146.51643                    1      0.1935607957635                    0           0.13609044           17.3900682
         "BPM.27R4.B1"        "BPM.28R4.B1"           8146.51643          8199.964946                    1       0.148480523678                    0           0.11384035          17.52615864
         "BPM.28R4.B1"        "BPM.29R4.B1"          8199.964946          8253.413461                    1       0.105262739244                    0            0.1362054          17.63999899
         "BPM.29R4.B1"        "BPM.31R4.B1"          8253.413461          8360.310493                    1       0.245740993405                    0           0.24991819          17.77620439
         "BPM.31R4.B1"        "BPM.32R4.B1"          8360.310493          8413.759009                    1       0.141912607288                    0           0.11384034          18.02612258
         "BPM.32R4.B1"        "BPM.33R4.B1"          8413.759009          8467.207525                    1      0.1353957889239                    0           0.13620541          18.13996292
         "BPM.33R4.B1"        "BPM.32L5.B1"          8467.207525          8627.553073                    1      0.3818123355481                    0           0.36375852          18.27616833
         "BPM.32L5.B1"        "BPM.31L5.B1"          8627.553073          8681.001589                    1       0.092348830784                    0            0.1362054          18.63992685
         "BPM.31L5.B1"        "BPM.30L5.B1"          8681.001589          8734.450105                    1       0.068622441985                    0           0.11382781          18.77613225
         "BPM.30L5.B1"        "BPM.29L5.B1"          8734.450105           8787.89862                    1       0.178537961055                    0           0.13609042          18.88996006
         "BPM.29L5.B1"        "BPM.28L5.B1"           8787.89862          8841.347136                    1       0.149604552404                    0            0.1138403          19.02605048
         "BPM.28L5.B1"        "BPM.27L5.B1"          8841.347136          8894.795652                    1      0.1100753173962                    0           0.13620542          19.13989078
         "BPM.27L5.B1"        "BPM.26L5.B1"          8894.795652          8948.244168                    1     0.04455741154772                    0           0.11382782           19.2760962
         "BPM.26L5.B1"        "BPM.24L5.B1"          8948.244168            9055.1412                    1      0.3473779279151                    0           0.24993069          19.38992402
         "BPM.24L5.B1"        "BPM.23L5.B1"            9055.1412          9108.589716                    1       0.101871080453                    0           0.13620541          19.63985471
         "BPM.23L5.B1"        "BPM.22L5.B1"          9108.589716          9162.038232                    1       0.065688212508                    0           0.11382785          19.77606012
         "BPM.22L5.B1"        "BPM.21L5.B1"          9162.038232          9215.486748                    1       0.190649726319                    0           0.13609042          19.88988797
         "BPM.21L5.B1"        "BPM.20L5.B1"          9215.486748          9268.935264                    1       0.136159852953                    0           0.11380673          20.02597839
         "BPM.20L5.B1"        "BPM.19L5.B1"          9268.935264          9322.383779                    1      0.1081954844441                    0            0.1361516          20.13978512
         "BPM.19L5.B1"        "BPM.18L5.B1"          9322.383779          9375.832295                    1       0.074011903348                    0           0.11382076          20.27593672
         "BPM.18L5.B1"        "BPM.16L5.B1"          9375.832295          9482.729327                    1      0.3491005382709                    0           0.24989712          20.38975748
         "BPM.16L5.B1"        "BPM.15L5.B1"          9482.729327          9536.177843                    1       0.068166933834                    0           0.13615156           20.6396546
         "BPM.15L5.B1"        "BPM.14L5.B1"          9536.177843          9589.626359                    1       0.078808352721                    0           0.11382081          20.77580616
         "BPM.14L5.B1"        "BPM.13L5.B1"          9589.626359          9643.074875                    1       0.161454965117                    0           0.13609044          20.88962697
         "BPM.13L5.B1"        "BPM.12L5.B1"          9643.074875          9696.523391                    1       0.150533912379                    0           0.10780124          21.02571741
         "BPM.12L5.B1"        "BPM.11L5.B1"          9696.523391          9749.971907                    1      0.0922336315582                    0           0.12862506          21.13351865
         "BPM.11L5.B1"        "BPM.10L5.B1"          9749.971907          9802.752617                    1       0.050178444844                    0           0.09380137          21.26214371
         "BPM.10L5.B1"         "BPM.9L5.B1"          9802.752617          9841.817628                    1      0.0400751174576                    0           0.07822721          21.35594508
          "BPM.9L5.B1"         "BPM.8L5.B1"          9841.817628          9882.280639                    1      0.1790078078532                    0           0.13650127          21.43417229
          "BPM.8L5.B1"        "BPMR.7L5.B1"          9882.280639          9921.346649                    1       0.259363033803                    0           0.22952811          21.57067356
         "BPMR.7L5.B1"         "BPM.6L5.B1"          9921.346649          9958.240649                    1       0.087181438181                    0           0.16332042          21.80020167
          "BPM.6L5.B1"        "BPMR.5L5.B1"          9958.240649          9990.140649                    1      0.3639570813325                    0             0.271199          21.96352209
         "BPMR.5L5.B1"       "BPMYA.4L5.B1"          9990.140649          10017.54665                    1      0.0344979112299                    0           0.01870576          22.23472109
        "BPMYA.4L5.B1"       "BPMWB.4L5.B1"          10017.54665          10038.68115                    1      0.9973346112932                    0    0.005833389999999          22.25342685
        "BPMWB.4L5.B1"       "BPMSY.4L5.B1"          10038.68115          10131.46115                    1      0.9983177384538                    0    0.007002759999999          22.25926024
        "BPMSY.4L5.B1"        "BPMS.2L5.B1"          10131.46115          10158.24665                    1    0.002295859258004                    0    0.001651820000003            22.266263
         "BPMS.2L5.B1"       "BPMSW.1L5.B1"          10158.24665          10168.21165                    1    0.002341668245498                    0    0.001074799999998          22.26791482
        "BPMSW.1L5.B1"       "BPMSW.1R5.B1"          10168.21165          10211.33965                    1      0.5040469773791                    0           0.49409435          22.26898962
        "BPMSW.1R5.B1"        "BPMS.2R5.B1"          10211.33965          10221.30465                    1       0.993825745513                    0   0.0008371099999991          22.76308397
         "BPMS.2R5.B1"       "BPMSY.4R5.B1"          10221.30465          10248.09015                    1       0.998725532072                    0    0.001144679999999          22.76392108
        "BPMSY.4R5.B1"       "BPMWB.4R5.B1"          10248.09015          10340.87015                    1       0.015005720211                    0    0.008279330000001          22.76506576
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1       0.991175804376                    0    0.002877760000001          22.77334509
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1   0.0004576344640036                    0    0.004397010000002          22.77622285
          "BPM.5R5.B1"        "BPMR.6R5.B1"          10383.12065          10415.02065                    1       0.015641584282                    0           0.01443184          22.78061986
         "BPMR.6R5.B1"       "BPM_A.7R5.B1"          10415.02065          10449.03465                    1       0.114611778458                    0           0.06740087           22.7950517
        "BPM_A.7R5.B1"         "BPM.9R5.B1"          10449.03465          10529.54063                    1       0.297209316396                    0           0.27622424          22.86245257
          "BPM.9R5.B1"        "BPM.10R5.B1"          10529.54063          10570.00562                    1       0.066632175453                    0           0.09786876          23.13867681
         "BPM.10R5.B1"        "BPM.11R5.B1"          10570.00562          10622.78831                    1     0.06503392598284                    0           0.12351434          23.23654557
